"","estc_ids","title_1","title_2","pub_year","work_id"
"1908","R17774","['The sounding voyce of the dread of Gods mighty power,']","['to all the iudges and rulers of the earth, who rise up against the Lamb, and to Gog, Magog, and all their armies, and to the whole host of the power of darkness, and to all men, who fight against God, who, or whatsoever they be (or whatsoever they are called.)']",1658,"111688-sounding voyce of dread of gods mighty power to all iudges and rulers of earth who rise up against lamb and to gog magog and all their armies and to whole host of power of darkness and to all men who fight against god who or whatsoever they be or whatsoever they are called"
"1909","R22012","['Something of truth made manifest']","['(in relation to a dispute at Draton in the county of Middlesex in the first moneth last) in opposition to the false account given of it by one Philip Taverner, in his book styled the Quakers-rounds; or a faithfull account, &amp;c. And this is written for the truths sake by E.B.']",1658,"142737-something of truth made manifest in relation to dispute at draton in county of middlesex in first moneth last in opposition to false account given of it by one philip taverner in his book styled quakers-rounds or faithfull account andc"
"1910","R229349","['A word of wisdom and counsel to the officer and souldiers of the Army in England, &amp;c.']","['to weigh and consider before the light and power of their day bee shut up in darknesse when they cannot act for God.']",1659,"124553-a word of wisdom and counsel to officer and souldiers of army in england to weigh and consider before light and power of their day bee shut up in darknesse when they cannot act for god"
"1911","R15012","['The vision of Humphrey Smith, which he saw concerning London, in the fifth month, in the year 1660.']","['being not long after her King came into her.']",1660,"111694-vision of humphrey smith which he saw concerning london in fifth month in year 1660 being not long after her king came into her"
"1912","R28021","['A message of tender love']","['unto such professors as have retained any true sincerity, simplicity and zeal for God in their professions, or who (after their appearances of God unto them) are now in this the day of tryal (which is begun) brought to feel any fresh desires, and living breathings and thirstings renewed in them towards the Lord. By a prisoner for the testimony of Jesus, who am freely given up to his will, and in patience do wait to see his kingdom set up over all the kingdoms of the earth, that he overall may reign whose right it is. George Fox the younger']",1660,"62787-a message of tender love unto such professors as have retained any true sincerity simplicity and zeal for god in their professions or who after their appearances of god unto them are now in this day of tryal which is begun brought to feel any fresh desires and living breathings and thirstings renewed in them towards lord"
"1913","R29281","['A short, but a strict account taken of Babylons merchants,']","['vvho are now forcing the sale of their old, rusty, cankered ware, upon the people of these nations. And a stretching them out by their line (which as they say) is the Scriptures in the New Testament, as they call themselves Christian ministers; also a comparing them with those that spake them forth as their examples, that all people may see with whom they run paralel sic. By one that hath fed upon the whores flesh these many years, handed to him by these merchants, and their brethren; but now witnesseth it in him consumed by fire. Richard Crane.']",1660,"122380-a short but strict account taken of babylons merchants vvho are now forcing sale of their old rusty cankered ware upon people of these nations"
"1914","R171116","['William Catons salutation and advise unto Gods elect, of what county, meeting, or family soever they are; mercy and peace, joy, and everlasting refreshment be multiplied among you all.']","NA",1660,"59540-william catons salutation and advise unto gods elect of what county meeting or family soever they are mercy and peace joy and everlasting refreshment be multiplied among you all "
"1915","R40951","['The lying prophet discovered and reproved;']","['in an answer to several particulars in a book called The Quakers downfal, said to be written by Lawrence Claxton, who blasphemously stiles himself the alone true and faithful messenger of Christ Jesus; but his spirit being tried by the fruits it hath brought forth, he is found to be a messenger of Satan, and an enemy to Christ and his people, who hath confessed he hath nought of God in him. With several of his damnable doctrines (seldom the like ever read or heard of) which he hath published in his book, returned back for him to prove by plain Scripture or to confesse his errour and blasphemy. Also twelve particulars which he and his companion Lodowick Muggleton uttered at Richard Whitpans house in Eastcheap, in a discourse with me and some others he calls Quakers. Given forth for the clearing the truth and the witnesses of it from his lying aspersions, and the manifesting deceit and deceivers, that simple hearted ignorant people through their policy may not be deceived nor deluded, by a friend of truth, John Harwood.']",1659,"115525-lying prophet discovered and reproved in answer to several particulars in book called quakers downfal said to be"
"1916","R891","['Behold you rulers, and hearken proud men and women, who have let in the spirit of the world into your hearts,']","['whereby you are lifted up in the earth, hear what truth saith.']",1660,"45053-behold you rulers and hearken proud men and women who have let spirit of vvorld into your hearts whereby you are lifted up in earth hear what truth saith"
"1917","R3688","['The copies of several letters, which were delivered to the King.']","['Being written by sundry friends in the truth, who wrote them as they were moved by the Holy Ghost, from sundry parts of the nation, though unknown one to another; all which being composed together, and having not wholly done their service unto several sober minded people in the nation who have desired to look into the things that were communicated by us to the King, it is therefore thought fit and convenient to publish them to the nation, being a work of the light, wrote by the movings of the spirit of truth, that the nation may see what visitations, instructions, warnings and tender invitations the King hath already had by and from the servants of the Lord, and such as wish the peace and well government of the nation.']",1660,NA
"1918","R207572","['A just and lawful trial of the teachers &amp; professed ministers of England, by a perfect proceeding against them.']","['And hereby they are righteously examined, and justly weighed, and truly measured, and condemned out of their own mouths, and judged by their own professed rule viz. the Scriptures; and thereby are proved to disagree, and be contrary to all the ministers of Christ in former ages; and to agree and concur with all the false prophets and deceivers in their call, in their maintenance, and in their doctrines, and conversation, and practice. And being brought t the bar of justice, these things are truly charged against them, and legally proved upon them, and their own professed rule (the Scriptures) have judged them guilty. By a friend to Englands Common-wealth, for whose sake this is written and sent abroad. E.B.']",1657,"15480-a just and lawful trial of teachers and professed ministers of england"
"1919","R207556","['A visit to the spirit in prison;']","['and an invitation to all people to come to Christ the light of the world, in whom is life, and doth enlighten every one that cometh into the world. And a warning to all people to take heed how they joine any longer with that which turns them from him. By Saraah sic Blackborow.']",1658,"85901-a visit to spirit in prison and invitation to all people to come to christ light of world in whom is life and doth enlighten every one that cometh into world"
"1920","R3466","['John, to all Gods imprisoned people for his names-sake, wheresoever upon the face of the earth, salutation.']","NA",1660,"54484-to all people upon face of earth "
"1921","R7008","['The day manifesting the night, and the deeds of darkness reproved by the light.']","['That all may plainly see whose work they are doing, that deny the truth, and persecute the true worshippers, who are led by that spirit that reproves the world of sin; and knowing the terrors of the Lord, cannot but deal plainly with all men, that they may take warning before it be too late, least they be taken alive in their wickednesse, and cast into the lake of fire.']",1660,"107635-day manifesting night and deeds of darkness reproved by light that all may plainly see whose work they are doing that deny truth and persecute true worshippers who are led by that spirit that reproves world of sin and knowing terrors of lord cannot but deal plainly with all men that they may take warning before it be too late least they be taken alive in their wickednesse and cast into lake of fire"
"1922","R2198","['The works of darknesse brought to light and reproved.']","['In answer to divers false doctrines and principles of Iohn Wells of St. Ives (so called) in Huntington-shire. Concerning the word and the Gospel, and the way to Christ, and the tryal of spirits, and the light which lighteth every man, and the ministers maintenance. His vain arguments and proofes made void, and truth manifested in all these particulars. Also some queries propounded to Iohn Wells to answer. By him that loves the truth as it is in Iesus, F.H.']",1659,"145422-works of darknesse brought to light and reproved in answer to divers false doctrines and principles of iohn wells of st"
"1923","R14866","['A declaration to all the world of our faith, and what we believe who are called Quakers.']","['And this is written, that all people upon Earth may know by whom and how we are saved, and hopes for eternal life; and what we believe concerning God, Christ and the Spirit, and of the things that are eternal, appertaining to all man-kind to know and believe. Also what ministers and magistrates we own, and what and whom we deny.']",1660,"4466-a declaration to all world of our faith and what we believe who are called quakers and this is written that all people upon earth may know"
"1924","R35242","['An unjust plea confuted, and Melchisedec and Christs order vindicated against antichristianism;']","['in answer to a book called, Moses and Aaron, or, the ministers right, and the magistrates duty, given forth by Daniel Pointell, a false minister in Kent, who (like one of the popish order) calls himself rector of the church of Christ at Staplehurst, who in his book hath stated a three-fold plea for tithes; that of law divine, law humane, and free gift. ... Let this book be read by the priests of England and their hearers, and they may see those things discovered, which they never saw before. By a witnesse of the way of truth, G.W.']",1659,"91227-an unjust plea confuted and melchisedec and christs order vindicated against antichristianism in answer to book called moses and aaron or ministers right and magistrates duty given forth by daniel pointell false minister in kent who like one of popish order calls himself rector of church of christ at staplehurst who in his book hath stated three-fold plea for tithes that of law divine law humane and free gift"
"1925","R37398","['A true relation what sentence was passed upon the servants of the Lord,']","['by one who is in commission to do justice, called by the world Sir William Walter, with the consent of the rest of those called justices, that sat upon the bench with him at that time, because we could not swear for conscience sake, but abide in the doctrine of Christ, who saith swear not at all; also something in answer to it, shewing the unjustnesse of their proceedings against us; with a warning to them to repent, and turn from the evil of their ways, and fear the Lord, least the judgements of God come upon them at unawares.']",1660,"137106-a true relation what sentence was passed upon servants of lord by one who is in commission to do justice called by world sir william walter with consent of rest of those called justices that sat upon bench with him at that time because we could not swear for conscience sake but abide in doctrine of christ who saith swear not at all also something in answer to it shewing unjustnesse of their proceedings against us with warning to them to repent and turn from evil of their ways and fear lord least judgements of god come upon them at unawares"
"1926","R36515","['Here is declared the manner of the naming of children in the old time.']","['without a priest sprinkling them with water, which now is, and hath been in these times, yet they have the Scriptures, but shews their contrary walking to Scripture. And also, the practice of the holy men of God by Scripture; how that God named Adam, and Adam gave names; and men and women gave names to children. And how angels was sent to some, to tell them what their names should be, vvithout god-fathers, or god-mothers, or sureties, or priests to sprinkle them with water. Which shevvs, they that have god-fathers, and god-mothers, and gossips, and use priests to sprinkle them, are contrary to Scripture and the practice of the holy men of God, as you may read in the follovving treatise. With an addition of the spevving, and vomiting, and drunkenness of all professions. Given forth by G.F.']",1658,"126806-here is declared manner of naming of children in old time without priest sprinkling them with water which now is and hath been in these times yet they have scriptures but shews their contrary walking to scripture"
"1927","R21876","['A warning from the mouth and spirit of the Lord, through his servant to the people of England,']","['that they may forsake their wicked and ungodly wayes, by true and unfained repentance, least the unalterable decree from the Lord go forth against them, and they perish in the great and terrrible day of the Lord, which is to come upon all the ungodly and prophane. Also a few words of exhortation and comfort to the people of God.']",1660,"183218-a warning from mouth and spirit of lord through his servant to people of england that they may forsake their wicked and ungodly wayes by true and unfained repentance least unalterable decree from lord go forth against them and they perish in great and terrrible day of lord which is to come upon all ungodly and prophane"
"1928","R29163","['A testimony against a great idolatry committed:']","['and a true mourning of the Lords servant upon the many considerations of his heart, upon that occasion of the great stir about an image made and carryed from one place to another, happening the 23. day of the ninth month. By E.B.']",1658,"142715-a testimony against great idolatry committed and true mourning of lords servant upon many considerations of his heart upon that occasion of great stir about image made and carryed from one place to another happening 23"
"1929","R504764","['A declaration to all the vvorld of our faith and what we believe who are called Quakers.']","['And this is vvritten that all people upon earth may know by vvhom, and hovv vve are saved, and hopes for eternall life, and vvhat vve believe concerning God, Christ, and the Spirit, and of the things that are eternal, appertaining to all mankind to know and believe.']",1658,"4466-a declaration to all world of our faith and what we believe who are called quakers and this is written that all people upon earth may know"
"1930","R10285","['A loving salutation to all people who have any desires after the living God;']","['but especially to the Free-Will-Anabaptists. From one that desires the eternal good of all souls. I. Beevan.']",1660,"42816-a loving salutation to all people who have any desires after living god but especially to people called free-vvill-anabaptists"
"1931","R170664","['A rejoinder consisting of two parts,']","['the first entituled, The ballance, or, A vindication of the proceedings and judgement of Parliament and their ministers, in the cases of William (called Lord) Craven, Christopher Love. From the scandalous allegations, and ironical reflections of Ralph Farmer, (a pretended Minister of the Gospel at Bristol) in a late infamous libel of his, named, The impostor dethrond, &amp;c. Dedicated to the former. Wherein the Commonwealths case as to the one is briefly stated, and the treasons of the other are rehearsed as a looking-glass for the priests, and an awakening to England. The second, evil scattered from the throne, and the wheel brought over the wicked: in an examination of that part of the Impostor dethrond, as is in way of reply to the Throne of truth exalted, &amp;c. George Bishop.']",1658,"124850-a rejoinder consisting of two parts first entituled ballance or vindication of proceedings and judgement of parliament and their ministers in cases of william called lord craven christopher love"
"1932","R31710","['To the life of God in all.']","['The love of that precious life of Christ Jesus in me constraines me (as the light thereof arises) to declare to all people, and to generations to come, how that innocent, just and holy life came to suffer in me and be betrayed, and I to lose the light thereof, ...']",1659,"105077-to life of god in all love of that precious life of christ jesus in me constraines me as light thereof arises to declare to all people and to generations to come how that innocent just and holy life came to suffer in me and be betrayed and i to lose light thereof "
"1933","R215332","['This for the Parliament, Counsel, and the officers of the army of the Common-wealth of England, Scotland and Ireland; in patience to read and consider, Eccle. 7. 8, 9. Hag. 1. 5. Being that the servants of the Lord are to finish their true and faithful testimony against the world, as the Lord shall move them so to do, who live and move in him, that so they may finish their course with joy; and now for this end and purpose have I given forth this my testimony, that I might be found doing the will of God, whom I serve in the Spirit of his Son, not knowing but that my service herein may be acceptable to all, or some of you, and if but to one, shall be glad, and if to none, my labour shall not be in vain in the Lord, who is the reward of all them that obey him and diligently seek him. Written about the middle of the sixth month, 1659. By a lover of the truth, as it is in Jesus, a late member of the army, known by the name of Thomas Davenport.']","NA",1659,"149265-this for parliament counsel and officers of army of common-wealth of england scotland and ireland in patience to read and consider eccle 7 8 9 hag 1 5 being that servants of lord are to finish their true and faithful testimony against world as lord shall move them so to do who live and move in him that so they may finish their course with joy and now for this end and purpose have i given forth this my testimony that i might be found doing will of god whom i serve in spirit of his son not knowing but that my service herein may be acceptable to all or some of you and if but to one shall be glad and if to none my labour shall not be in vain in lord who is reward of all them that obey him and diligently seek him written about middle of sixth month 1659 by lover of truth as it is in jesus member of army known by name of thomas davenport "
"1934","R35539","['For the King and both Houses of Parliament.']","['For you (who have known sufferings) now (in this the day of your prosperity) in the fear and vvisdom of God, to read over and consider these sufferings of the people of God in scorn called Quakers, which they have suffered in the dayes of the Common-wealth, and of Oliver and Richard Cromwel, and which they now suffer in your day for conscience sake, and bearing testimony to the truth, as it is in Iesus. ... And one of the greatest things that we have suffered for is, because we could not swear to the Protectors and all the changeable governments, and now are we imprisoned because we cannot take the oath of allegiance. ... We desire that all that are in prison for conscience sake may be set at liberty, and for the time to come, they may not be imprisoned for conscience and the truths sake, and if you question the innocency of their sufferings, let them and their accusers be brought up before you.']",1660,NA
"1935","R31066","['Behold you rulers, and hearken proud men and women, who have let the spirit of the vvorld into your hearts,']","['whereby you are lifted up in the earth; hear what the truth saith.']",1658,"45053-behold you rulers and hearken proud men and women who have let spirit of vvorld into your hearts whereby you are lifted up in earth hear what truth saith"
"1936","R28064","['A description of the true temple and worship of God.']","['And Jesus Christ manifested to be the head of the Church, which is his body, and the onely pastour and also the members of the body of Christ, known by their fruits, from the synagogue of Antichrist, with a few words t the Romane Catholicks. Likewise the order of the church in God the body of Christ made manifest, and the disorder of the synagogue of Antichrist.']",1658,"115522-a description of true temple and worship of god and jesus christ manifested to be head of church which is his body and onely pastour and also members of body of christ known by their fruits from synagogue of antichrist with few words t romane catholicks"
"1937","R40973","['A fevv plain words to be considered by those of the army, or others that would have a Parliament that is chosen by the voyces of the people, to govern the three nations.']","['Wherein is shewed unto them according to the Scriptures of truth, that a Parliament so chosen, are no like to govern for God, and the good of his people. Also something to the other part of the army, and the new committee, who turned out, or ownes the turning out of the late Parliament. From a lover of the truth of God, and all his creatures, George Fox the younger.']",1659,"62785-a fevv plain words to be considered by those of army or others that would have parliament that is chosen by voyces of people to govern three nations wherein is shewed unto them according to scriptures of truth that parliament so chosen are no like to govern for god and good of his people"
"1938","R203773","['A declaration to the world, of my travel and journey out of Ægypt into Canaan']","['through the vvilderness, &amp; through the Red-Sea, from under Pharaoh, and now hath a sure habitation in the Lord, where rest and peace is known; by one who dwelleth in the light which hath led hi out of darkness, from Satans power to the power of God, who in the power liveth, and by it is preserved, glory be to the Lord Omnipotent.']",1659,"72070-a declaration to world of my travel and journey out of aegypt into canaan through vvilderness and through red-sea from under pharaoh and now hath sure habitation in lord where rest and peace is known by one who dwelleth in light which hath led hi out of darkness from satans power to power of god who in power liveth and by it is preserved glory be to lord omnipotent"
"1939","R6654","['One warning more unto England before she give up the ghost, and be buried in the pit of darkness.']","['To awaken the inhabitants thereof out of their deep sleep, to see themselves what misery is coming upon them through their degeneration and horrible ingratitude, that the people therein may be left without excuse in the day of the Lord. By him that pities thee in this languishing state. F.H.']",1660,"145414-one warning more unto england before she give up ghost and be buried in pit of darkness to awaken inhabitants thereof out of their deep sleep to see themselves what misery is coming upon them through their degeneration and horrible ingratitude that people therein may be left without excuse in day of lord"
"1940","R14167","['The good old cause briefly demonstrated.']","['With advertisements to authority concerning it; to the end, all persons may see the cause of their bondage, and way of deliverance.']",1659,"124560-good old cause briefly demonstrated with advertisements to authority concerning it to end all persons may see cause of their bondage and way of deliverance"
"1941","R16812","['One of Antichrists voluntiers defeated, and the true light vindicated.']","['In answer to a book called Ignis fatuus, published by one R.I. Wherein he vindicates Edward Dod, and Samuell Smith (of the county of Salop) in their lyes, folly, and wickedness, and hath added more of his own, with divers of his false doctrines, lyes and slanders, &amp;c. brought to light, and reproved: as that the law of the spirit of life, is imperfect, and not fit to be a Christian rule, and also, humane nature may be taken for the regenerate part of man, and the soul, &amp;c. And likewise calls idolatry, civillity, and heathenish complements, courtesie. His vindication made voyd, and his weapons broken, and he taken captive, and left with E.D. and S.S. among the slime pits of Siddim near Sodom, with his ignis fatuus. By F.H. a witnesse to the perfect law, of the spirit of life.']",1660,"53716-one of antichrists voluntiers defeated and true light vindicated in answer to book called ignis fatuus published by one r"
"1942","R185709","['A true relation of the persecutions of the people of God called Quakers,']","['in the town of Aroundel in the County of Sussex, and concerning the breaking up their meeting, and committing them to prison, and laying in fetters of iron. With an account of the reasons of Nicholas Rickmans, and Edward Hampers going to the Steeplehouse at Aroundel upon their fast day. And also an answer to a letter, sent up by the persecutors to a member of this present Parliament, who in it have a pretence to cover all the said persecutions, directed to their representative, to the Parliament, for them to give sentence. Now here is their actions as follows, for them and all that fear God to give sentence. An account in brief of the several wicked proceedings of several that have been in authority in the town of Aroundel for these four years last past, whereby the envy of them against the innocent may appear, and is as followeth.']",1659,NA
"1943","R27518","['How sin is strengthned, and how it is overcome.']","NA",1660,"9638-how sin is strengthned and how it is overcome"
"1944","R14497","['Many strong reasons confounded, which would hinder any reasonable man from being a Quaker;']","['and offences taken out of the way. But particularly, foure and twenty arguments overturned and confuted; put forth and sent into the world by Richard Baxter, a professed minister; but a frequent contender against the wayes of God: and this is an answer to a sheet of his cryed up and down the streets in London as some excellent piece: but is proved to be full of lies, slanders and false reproaches against an innocent people; and this is sent forth in the pursuit thereof, that people may not be deceived with every lying monster vvhich is brought forrh sic to publike view; but first let all things be tryed, and onely that which is good held fast. And this is for the satisfaction of honest people by a friend, E.B.']",1657,"142730-many strong reasons confounded which would hinder any reasonable man from being quaker and offences taken out of way"
"1945","R220311","['A visitation by way of declaration unto the manifestation of the spirit in you rulers and heads of these nations,']","['both Parliaments, officers, and souldiers, that are in arms and authority to do service for the Common-Wealth outwardly. Amongst whom I formerly have had my conversation about thirteen or fourteen years, and with many of them I have often engaged against the enemies of the peace and liberties of the honest people of these nations, and that some of the old officers and souldiers may very well remember. From a true lover of your souls, that loves to do justice, and all that join with them, known unto the children of men by this name, Joseph Fuce.']",1659,"136778-a visitation by way of declaration unto manifestation of spirit in you rulers and heads of these nations both parliaments officers and souldiers that are in arms and authority to do service for common-wealth outwardly"
"1946","R227642","['A declaration to all the world of our faith, and what we believe who are called Quakers:']","['And this is written that all people upon earth may know by whom, and how we are saved, and hopes for eternal life, and what we believe concerning God, Christ and the Spirit, and of the things that are eternal, appertaining to all man-kinde to know and believe. What ministers and magistrates we own, and what and whom we deny.']",1659,"4466-a declaration to all world of our faith and what we believe who are called quakers and this is written that all people upon earth may know"
"1947","R6752","['A horrible thing committed in this land.']","NA",1658,"89116-a horrible thing committed in this land "
"1948","R39545","['This for each Parliament-man,']","['that they may see the wisdom by which all things were created with it, to order all things to His glory. Given forth by George Fox.']",1656,"126847-this for each parliament-man that they may see wisdom by which all things were created with it to order all things to his glory"
"1949","R27241","['A just and lawful tryal of the teachers and professed ministers of this age and generation.']","['By a perfect proceeding against them. And hereby they are righteously examined, &amp; justly weighed, and truly measured, and condemned out of their own mouths, and judged by their ow professed rule, viz. the Scriptures, and thereby are proved to disagree, and be contrary to all the ministers of Christ in former ages; and to agree and concur with all the false prophets and deceivers in their call, in their maintenance, and in their doctrines, and conversation, and practice. And being brought to the bar of justice, these things are truly charged against them, and legally proved upon them, and their own professed rule (the Scripture) have judged them guilty. Whereunto is added, a short description of the true ministry of Christ; and of his lawful and just maintenance, according to the Apostles examples, and now again justified by the people of God called Quakers, in England. By a friend to Englands Common wealth, for whose sake this is written and sent abroad. E.B.']",1659,"15480-a just and lawful trial of teachers and professed ministers of england"
"1950","R23838","['A declaration to all the world of our faith, and what we believe.']","['And this is written that all people upon earth may know by whom, and how we are saved, and hopes for eternal life; &amp; what we believe concerning God, Christ, &amp; the Spirit, and of the things that are eternal appertaining to all mankind to know &amp; believe.']",1657,"142698-a declaration to all world of our faith and what we believe and this is written that all people upon earth may know by whom and how we are saved and hopes for eternal life and what we believe concerning god christ and spirit and of things that are eternal appertaining to all mankind to know and believe"
"1951","R15287","['A rod discoverd, found, &amp; set forth to whip the idolaters till they leave off their idolatry']","['(which yet remains in the rulers of England, their ministers, and the people, who follow their wayes) which doth consist in the houses of high places, falsly called churches; the two universities Cambridge and Oxford, (and their ministers, which are made by man, and not of God) and their ministers maintenance (not the ministers of Christ(s) which is portions of lands, tythes, offrings, oblations, obventions, and great houses for a certain dwelling place on the earth, and forms of oaths, all which is the fruit of idolaters, and the abomination of the heathen· And likewise here is described the true magistrate and his work; and the way (for he who is not) to become such a one; and likewise the way for all people to come out of their idolatry; to worship the true God in spirit and in truth. Unto which is prefixed the Epistle of the Apostle Paul to the Laodiceans. Written by me Henry Clark.']",1659,"35656-a rod discoverd found and set forth to whip idolaters till they leave off their idolatry which yet remains in rulers of england their ministers and people who follow their wayes which doth consist in houses of high places falsly called churches two universities cambridge and oxford and their ministers which are made"
"1952","R214122","['A reproof from the Lord:']","['declared by the movings of his Spirit to certain professors, whose habitations is in and about Hull and Beverley, who take delight in approaching to God, and to know his wayes, as a people that did righteousness, and yet seeks to limit him, and stumbles at this light, in which the knowledge of his wayes is received: with an admonition to all to beware of the leaven of the Pharisees, which is hypocrisie, who for a pretence, make long prayers, whilest iniquity is regarded in the heart, and disobedience lived in, lest you receive greater damnation. As also, an invitation to all, who are groaping in the dark, to own the light in which the pearl is found, which gives strength against sin, and rest to the soul; published for the information of such as desire to know the truth, and would enter into the kingdom, were they not deceived by the sleights of men, who shut up the way, and will neither enter themselves, nor suffer those that would to go on, that you may try all things, and hold fast that which is good. By one that seeks not his own, but the good of your souls, called, Iohn VVhitehead.']",1656,"142313-a reproof from lord declared by movings of his spirit to certain professors whose habitations is in and about hull and beverley who take delight in approaching to god and to know his wayes as people that did righteousness and yet seeks to limit him and stumbles at this light in which knowledge of his wayes is received with admonition to all to beware of leaven of pharisees which is hypocrisie who for pretence make long prayers whilest iniquity is regarded in heart and disobedience lived in lest you receive greater damnation"
"1953","R202199","['A vvarning to all teachers of children, which are called school-masters and school-mistresses,']","['and to parents, which doth send their children to be taught by them; that all school-masters and school-mistresses may train up children in the fear of God, and bring all children to that of God in them, with which they may come to fear him, and to depart from sin and evil. ... This is to go in the world among all that are called school.masters sic and school-mistresses, by G.F.']",1657,"23768-a warning to all teachers of children which are called school masters and school mistresses and to parents which doth send their children to be taught"
"1954","R37220","['The true and everlasting rule from God discovered,']","['and that which proveth all things: published from the spirit of truth: to the which rule the Scriptures also beareth testimony; that all the simple and honest-hearted may see what rule they are to walk by to come to perfect peace and rest with God evermore. Also, a testimony of the true prophet who was to come, and is come, and there is not another; his work witnessed, and truth declared from a feeling sence and experience according to scripture. VVherein is also shewed, that the prophets of God, and minister of Christ, did preach the light; and so those who preach the light now do therein preach the same doctrine as the prophets, Christ, and his apostles did. With an invitation from the spirit of Christ. Whereunto is added the unjust proceedings of John Bulkley, who is set to do justice in Hampshire, ... By a servant of the Lord, and a sufferer for his truth in the house of correction at VVinchester in Hampshire, called Humphrey Smith.']",1658,"46501-true and everlasting rule from god discovered and that which proveth all things published from spirit of truth to which rule scriptures also beareth testimony that all simple and honest hearted may see what rule they are to walk"
"1955","R18020","['The great mistery of the great whore unfolded: and antichrists kingdom revealed unto destruction.']","['In answer to many false doctrines and principles which Babylons merchants have traded with, being held forth by the professed ministers, and teachers, and professors in England, Ireland, and Scotland, taken under their owne hands, and from their owne mouths, sent forth by them from time to time, against the despised people of the Lord called Quakers, who are of the seed of that woman, who hath been long fled into wildernes. Also an invasion upon the great city Babylon, with the spoling of her golden cup, and delicate merchandize, whereby she hath deceived the world and nations: and herein is declared the spoyling of her prey, in this answer to the multitude of doctrines held forth by the many false sects, which have lost the key of knowledge, and been o foot since the apostles dayes, called Anabaptists, Independents, Presbyters, Ranters, and many others; who out of their own mouths have manifested themselves not to be of a true descent from the true Christian Churches: but its discovered that they have been all made drunk with the wine of fornication received from the whore which hath sitten upon the beast, after whom the world hath wondred. By George Fox.']",1659,"126801-great mistery of great whore unfolded and antichrists kingdom revealed unto destruction in answer to many false doctrines and principles which babylons merchants have traded with being held forth by professed ministers and teachers and professors in england ireland and scotland taken under their owne hands and from their owne mouths sent forth by them from time to time against despised people of lord called quakers who are of seed of that woman who hath been long fled into wildernes"
"1956","R202165","['A declaration of the people of God in scorn called Quakers, to all magistrates and people.']","NA",1659,NA
"1957","R36425","['An evident demonstration to Gods elect,']","['vvhich clearly manifesteth to them, I. How necessary and expedient it is for them to come to witnesse true faith. II. That after they have attained to the faith, it must be tried as gold is tried in the fire. III. It shews how many have departed from the faith and denied it. IV. That the standing of the saints is by faith in the Son of God. V. How strong Abraham was in the faith, and how all that believe are to look unto him. By Margret Fell.']",1660,"55353-an evident demonstration to gods elect which clearly manifesteth to them i"
"1958","R184394","['The lying spirit in the mouth of the false prophet made manifest,']","['who seeks to pervert the right way of the Lord, and openth his mouth against the lord of life, and denies his light within, as appeareth in a book, entituled, The doctrine of the light within, the natural man, leading to eternal life, examined by scripture-light: set forth by H.H. which is owned by Henoch Hovvey, called a Baptist in Lincolne, for whom it is printed, and by him dispersed abroad. Some things therein being here answered in the light of the lord. With the spirits testimony to the true light which every man that cometh into the world is enlightened withall, leading to eternal life, which hath unity with that light and spirit that gave forth the scriptures. Declared in the movings of the Lord for the truths sake, and that all deceit might be made manifest. By one who is a lover o all those who love truth in the inward part. W.S.']",1658,"97467-lying spirit in mouth of false prophet made manifest who seeks to pervert right way of lord and openth his mouth against lord of life and denies his light within as appeareth in book entituled doctrine of light within natural man leading to eternal life examined by scripture-light set forth by h"
"1959","R28016","['A warning to all teachers of children which are called school-masters and school-mistresses,']","['and to parents, which doth send their children to be taught by them; that all school-masters and school-mistresses may train up children in the fear of God, and bring all childre to that of God in them, with which they may come to fear him, and to depart from sin and evil· ... This is to go in the world among all that are called school-masters and school-mistresses, by G.F.']",1657,"23768-a warning to all teachers of children which are called school masters and school mistresses and to parents which doth send their children to be taught"
"1960","R23114","['A message from the spirit of truth,']","['unto the holy seed, who are chosen out of the world, and are lovers, and followers of the light.']",1658,"45050-a message from spirit of truth unto holy seed who are chosen out of world and are lovers and followers of light"
"1961","R23103","['A wren in the burning-bush, waving the wings of contraction, to the congregated clean fowls of the heavens, in the ark of God, holy host of the eternal power, salutation.']","NA",1660,"149410-a wren in burning-bush waving wings of contraction to congregated clean fowls of heavens in ark of god holy host of eternal power salutation "
"1962","R180841","['A door opened to the imprisoned seed in the world,']","['and the way of freedom by the spirit of truth, sent out into the world in love to the sheep that hath long been lost. Which may serve any who simply seek the life of what they profess; and may shew the feigned and false in heart, the cause why they are shut out of truths power. Wherein the elect way is opened to the blind, with encouragements to enter and walk therein. Also the fruits of the free-born cleared from legal performances, and the children of bondage shewed the nature of their own works. Christ Jesus known to be king in his temples, through the power of the Holy Ghost, and sword of the spirit lifted up against the man of sin in true judgement. By James Naylor.']",1659,"9637-a door opened to imprisoned seed in world and way of freedom"
"1963","R31714","['A vvord to the people of the world, who hates the light, to be witnessed by the light in them all;']","['wherein is shewed unto them, what the light is, which is the condemnation of the world with its deeds, and what the spirit of truth is, and what it leads them unto, who are led by it; and what the spirit of errour is, and what it leads them into, who are lead by it; and also they are here exhorted to repent whiles they have the light, to believe and walk in the light, least darkness come upon them, and they into it be cast, where there shall be weeping and gnashing o teeth. Also a few queries to such professors as stumbles at the light, the word, the kingdom, and spirit of God within, and tell people that none can be free from sin in this life, and yet say that they own the scriptures.']",1659,"35975-a word to people of world who hates light to be witnessed"
