"","estc_ids","title_1","title_2","pub_year","work_id"
"1406","R27357","['The great eater of Grayes-Inne, or The life of Mr. Marriot the cormorant.']","['VVherein is set forth, all the exploits and actions by him performed; with many pleasant stories of his travells into Kent and other places. Also, a rare physicall dispensatory, being the manner how he makes his cordiall broaths, pills, purgations, julips, and vomits, to keep his body in temper, and free from surfeits. By G.F. Gent.']",1652,"153937-great eater of grayes-inne or life of mr marriot cormorant vvherein is set forth all exploits and actions by him performed with many pleasant stories of his travells into kent and other places"
"1407","R34025","['Civil magistracy by divine authority,']","['asserted, and laid forth in a sermon, preached at the assises holden at Winchester, for the county of South-Hampton, on Thursday the 4th day of March, 1651/52. Afterward, the same subject much enlarged, and in some particulars more cleared, and applyed, on the like occasion, at Taunton in Somerset, on Sunday in the assize week, Aug. 22. 1652. By William Sclater, Doctor in Divinity, Preacher of the Word of God in Broadstreet, London.']",1653,"47207-civil magistracy by divine authority asserted and laid forth in sermon preached at assises holden at winchester for county of south-hampton on thursday 4th day of march 1651/52"
"1408","R207038","['A sermon preached the 11. of May 1652. In Tavnton, upon the occasion of their great deliverance, received upon that day.']","['By George Newton Master of Arts, and Minister of Gods word in that place.']",1652,"61528-a sermon preached 11 of may 1652 in tavnton upon occasion of their great deliverance received upon that day by george newton master of arts and minister of gods word in that place"
"1409","R32027","['The lawfull preacher: or a short discourse: proving, that they only ought to preach who are ordained ministers.']","['Occasionally delivered in some lectures at Epping. By John Ferriby, minister of Thoydon-Garnon in Essex. Now printed upon the anti-preaching of some against it in the same pulpit about the latter end of November last. As also, The pulpit-guard-relieved: in a short appendix in answer to a late book called The pulpit-guard routed, written by Tho. Collier.']",1652,"41534-lawfull preacher or short discourse shewing that they only ought to preach who are ordained ministers occasionally delivered in some lectures at epping"
"1410","R215958","['Horace. The best of lyrick poets.']","['Containing much morality, and sweetnesse. Together with Aulus Persius Flaccus his satyres. Translated into English by Barten Holyday sometime student of Christ-Church in Oxford.']",1652,"4350-horace best of lyrick poets containing much morality and sweetnesse"
"1411","R9148","['The holy arbor, containing a body of divinity: or, The sum and substance of Christian religion.']","['Collected from many orthodox laborers in the Lords vineyard; for the benefit and delight of such as thirst after righteousness. First methodically and plainly treated of, then analized and applied at large, by John Godolphin. J.C.D. VVherein also are fully resolved the questions of whatsoever points of moment have been, or are, now controverted in divinity. Together with a large and full alphabetical table of such matters as are therein contained, or occasionally handled, either by way of exposition, controversie, or reconciliation.']",1651,"130576-holy arbor containing body of divinity or sum and substance of christian religion collected from many orthodox laborers in lords vineyard for benefit and delight of such as thirst after righteousness"
"1412","R37890","['Ecclesiastica methermeneutica, or Church-cases cleered.']","['Wherein are held forth some things to reclaim professors that are, slack-principled anti-churchians. Non-church seekers. Church-levellers. In a discusse of 12. questions. With a pacificatory preface, to reconcile thos commonly called Presbyterians, Independents, and Anabaptists. By D. N. H.']",1652,"63928-ecclesiastica methermeneutica or church-cases cleered wherein are held forth some things to reclaim professors that are slack-principled anti-churchians"
"1413","R202166","['The churches and ministery of England, true churches and true ministery.']","['Cleared, and proved, in a sermon preachd the 4th of May at Wiviliscombe; before a numerous congregation assembled together to hear the opposition, which had been long threatned to be made that day, by Mr Collier and others of his party, who, with the greatest strength the West would afford them, were present at the sermon. Wherein were these five things undeniably proved: 1. That a mixture of prophane and scandalous persons with reall saints, is not inconsistent with the Church of God or a true church. ... 5. And then, they also must needs be guilty, who forsake true churches and a lawfull ministry, to follow and hear unsent preachers. By Francis Fullwood minister of the Gospel at Staple Fitzpane in the county of Somerset. Before it there is an epistle and preface, shewing the manner, and a narrative subjoyned shewing the substance of the dispute after the sermon, (both which lasted nine hours.) Set forth by the ministers that were at the dispute, and attested under their hands.']",1652,"143556-churches and ministery of england true churches and true ministery cleared and proved in sermon preachd 4th of may at wiviliscombe before numerous congregation assembled together to hear opposition which had been long threatned to be made that day by collier and others of his party who with greatest strength west would afford them were present at sermon"
"1414","R206988","['Natures dowrie: or The peoples native liberty asserted. By L.S.']","NA",1652,NA
"1415","R24265","['Gleanings: or, A collection of some memorable passages, both antient and moderne·']","['Many in relation to the late warre.']",1651,"51854-gleanings or collection of some memorable passages both antient and moderne· many in relation to warre"
"1416","R206813","['The lawfull preacher: or a short discourse: shewing, that they only ought to preach who are ordained ministers.']","['Occasionally delivered in some lectures at Epping. By John Ferriby minister of Thoydon-Garnon in Essex. Now printed upon the anti-preaching of some against it in the same pulpit about the latter end of November last. As also, The pulpit-guard-relieved: in a short appendix in answer to a late book called The pulpit-guard-routed, written by Tho. Collier.']",1652,"41534-lawfull preacher or short discourse shewing that they only ought to preach who are ordained ministers occasionally delivered in some lectures at epping"
"1417","R27414","['Wit and fancy in a maze. Or The incomparable champion of love and beautie.']","['A mock-romance. Imbellished with many rare and choyce pieces of drollery. And a marginall comment expounding the obscure things of the history. Written originally in the British tongue, and made English by a person of much honor.']",1656,"40173-wit and fancy in maze or incomparable champion of love and beautie mock-romance"
"1418","R2956","['Catastrophe magnatum: or, The fall of monarchie.']","['A caveat to magistrates, deduced from the eclipse of the sunne, March 29. 1652. With a probable conjecture of the determination of the effects. By Nich: Culpeper Gent. stud. in astrol. and phys:']",1652,"69638-catastrophe magnatum or fall of monarchie caveat to magistrates deduced from eclipse of sunne march 29"
"1419","R209084","['A true relation of the life, conversation, examination, confession, and iust deserved sentence of James Naylor the grand Quaker of England.']","['Who for his blasphemous &amp; abominable opinions, &amp; practises, was whipt at a carts-taile, from Westminster to the Royall-Exchange in London, December the eighteenth 1656 and thereto stand in the pillory, and to have the letter B set upon his fore-head, and to be burnt through the toung with a hot iron, and to be kept in prison during life, without being allowed any sustenance, but what he shall earne with his owne labor.']",1656,NA
"1420","R4944","['Apotelesma: or, The nativity of the world, and the revolution thereof,']","['with astrologicall judgements thereupon. By George Wharton Esq.']",1655,"156985-apotelesma or nativity of world and revolution thereof with astrologicall judgements thereupon"
"1421","R39071","['The practice of Christian perfection.']","['Wherein several considerations, cautions, and advices are set down, for the perfecting of the saints, and completing them in the knowledge of Christ Jesus. By Thomas White, Minister of the Word of God.']",1651,"55544-practice of christian perfection wherein several considerations cautions and advices are set down for perfecting of saints and completing them in knowledge of christ jesus"
"1422","R37727","['Deplorable news from Southwark;, or, The loving lasses lamentations for the loss of their sweet-hearts. They sigh, they sob, they sorrow and complain, fearing their loves will never come again: it is the lusty souldiers as they say, have stoln from them their pretty hearts away. The tune is, Saint Gyleses.']","NA",1655,NA
"1423","R214031","['The lamenting ladies last farewel to the wor.ld sic.']","['Who being in a strange exile bewales her own misery, complains upon fortune and destiny, describeth the manner of her breeding, deplores the loss of her parents wishing peace and happinesse to England, which was her native country, and withall resolved for death, chearfully commendeth her soul to heaven, and her body to the earth, and quietly departed this life: anno 1650. To an excelent new tune, O hone, o hone.']",1656,NA
"1424","R208040","['The most heavenly and Christian speech of the magnanimous and victorious King of Svveden, Carlous Gustavus Adolphus on his death-bed.']","['In His royal palace of Gottenburg on the 10th. of February last, three daies before his most untimely and much lamented death. Together vvith his last advice and counsel to his nobles, the lords of his privy council, and the chief commanders of war for concluding a peace with the King of Denmark on the conditions of honor and safety, or otherwise for the prosecuting the war with greater vigor. Faithfully translated out of High-Dutch.']",1660,"135971-speeches"
"1425","R233778","['The seamans song of Captain Ward, the famous pyrate of the world, and an English man born.']","['Tune, The kings going to Bullein.']",1658,NA
"1426","R209054","['A famous city turned into stone. Or, A fearfull example for England to take warning by:']","['in which is contained all the full and whole description of a famous city in Barbary, that was for their rebellion against God (in the twinkling of an eye) both men, women, and children, with all the cattle, houses, and materials therein turned to stone. The manner how shall in this little booke be faithfully and truely related according to very good authors, which have since this great and miraculous wonder happened, been at the place where it was done, and have seene (with much teror) those things which shall be presantly spoken of. Writen by Laurence Price.']",1656,"60360-a famous city turned into stone or fearfull example for england to take warning by in which is contained all full and whole description of famous city in barbary that was for their rebellion against god in twinkling of eye both men women and children with all cattle houses and materials therein turned to stone"
"1427","R181874","['A pleasant new ballad to look upon, how Mault deals with every man.']","NA",1658,NA
"1428","R180057","['A looking-glasse for young-men and maids:']","['being a briefe and true relation of a sad and sorrowfull mis-chance, which happened to a youngman and a maid who both lost their lives, and were scalded to death in a brewers meash-tun, with striving about a kisse: this was done upon Twelfth-day last, neere unto Shoreditch, in the suburbs of London; the manner how, shall presently be related. Here is also set down the time how long they lived after they were taken out of the scalding liquor, and of a very godly speech which the maid made at the houre of death, which is worthy to be kept in memory, the tune is, the Brides buriall:.']",1655,NA
"1429","R227727","['The Christians calamities: or, the Protestants complaint,']","['collected out of many severall letters that were sent from beyond the seas into England, and presented to his Highness the Lord Protector, of England, Scotland and Ireland. The very truth of the matter is plainly set down in this little book, to the end that whosoever either reads or hears it, may take good notice of what is here set down. And withall, to pray unto the Lord, that the like miseries may never befall us here in England. Faithfully collected, drawn up and written by Laurence Price. 1655.']",1655,"60379-christians calamities or protestants complaint collected out of many severall letters that were sent from beyond seas into england and presented to his highness lord protector of england scotland and ireland"
"1430","R174591","['The Spanish ladies love,']","['to a pleasant new tune.']",1658,"816-spanish ladys love"
"1431","R36689","['Fortunes lottery: or, A book of news worth the hearing.']","['Containing many pretty passages concerning the times which will prove to be delightfull to the readers, pleasant to the hearer, comfortable to the buyer, profitable to the seller, and hurtfull to no man. Whereunto is added a most excellent song, shewing how a noble ship of Bristoll, called the Angel Gabriell, fought against three of Spains great ships and overmastered them all, to tpe sic honour and credit of England. Written by Laurence Paice sic.']",1657,"60387-fortunes lottery or book of news worth hearing containing many pretty passages concerning times which will prove to be delightfull to readers pleasant to hearer comfortable to buyer profitable to seller and hurtfull to no man"
"1432","R172094","['An admirable new northern story.']","['Of two constant lovers as I understand, were born neer to Applepie in Westmerland, the lad named Anthonie, Constance the lasse, to sea they went both, and great dangers did passe, how they suffered ship-wrack on the coast of Spain for two years divided and then met again. By wonderfull fortune and care accident, and now both live at home in joy and content, The tune is, I would thou wert in Shrewsbury.']",1658,NA
"1433","R37946","['Markhams faithfull farrier:']","['wherein the depth of his skill is laid open in all those principall and approved secrets of horsemanship, which the author never published but hath kept in his brest. sic and hath been the glory of his practice.']",1656,"1582-markhams faithfull farrier wherein depth of his skill is laid open in all those principall and approved secrets of horsemanship which author never published but hath kept in his brest"
"1434","R30922","['A constant wife, and a kind wife, a loving vvife, and a fine vvife, vvhich gives content unto mans life.']","['To the tune of, Locks and bolts do hinder.']",1655,NA
"1435","R184883","['Truths agreement with it self in the spirit, and letter of the Word: or, A short catechisme, containing in it the chief principles of Christian religion, holding a sweet harmony among themselves.']","['With a brief yet full exposition of the Ten Commandements and Lords Prayer. Wherein is both milk for babes, and meat for stronger grown men in Christ. By W. Taverner.']",1656,"192235-truths agreement with it self in spirit and letter of word or short catechisme containing in it chief principles of christian religion holding sweet harmony among themselves with brief yet full exposition of ten commandements and lords prayer"
"1436","R41529","['Much a-do about nothing:']","['a song made of nothing, the newest in print, he that seriously minds it, shall find all-things int. To the tune of, Which no body can deny.']",1660,NA
"1437","R208649","['Ephemeris: or, A diary astronomicall, meteorologicall, chronologicall, for the year of Christ 1655. By George Wharton Esq.']","NA",1655,"56205-ephemeris or diary astronomicall meteorologicall chronologicall for year of christ 1655 by george wharton "
"1438","R11230","['Don Zara del Fogo:']","['a mock-romance. Written originally in the Brittish tongue, and made English by a person of much honor, Basilius Musophilus. With a marginall comment expounding the hard things of the history.']",1656,"40171-don zara del fogo mock-romance"
"1439","R216176","['The lamenting ladies last farewell to the world.']","['VVho being in a strange exile bewailes her own misery, complains upon fortune and destiny, describeth the manner of her breeding, deplores the loss of her parents wishing peace and happinesse to England, which was her native country, and withal resolved for death, chearefully commendeth her soule to heaven, and her body to the earth, and quietly departed this life: anno 1650. To an excelent new tune, O hone, o hone.']",1656,NA
"1440","R209803","['The two city iuglers Tichborn, and Ireton:']","['Being a dialgue: wherein, their rebellions, treacheries, treasons, and cheats, are fully discovered and brought to light: vvith some particular demonstrations of adhering to the Rump, and Committee of Safty sic, to the ruine a they intended both of monarchy, city and country.']",1660,NA
"1441","R209065","['Heres Jack in a box, that will coniure the fox. Or, A new list of the new fashions now used in London.']","['Come who buyes Jaek sic in a box, that will cunjure the fox, and move them to delight; it may serve as I may say, for to passe the time away, in the long winter night, to sit by a good fire, when the season doth require, your body to keepe warme: this booke of merriment, will yield you sweet content, and doe you no harme. This new merry booke was newly jnvented, but never before this time jmprinted. written by Laurence Price, in the moneth of October. 1656. Entered according to order.']",1657,"60389-heres jack in box that will coniure fox or new list of new fashions now used in london come who buyes jaek sic in box that will cunjure fox and move them to delight it may serve as i may say for to passe time away in long winter night to sit by good fire when season doth require your body to keepe warme this booke of merriment will yield you sweet content and doe you no harme"
"1442","R1597","['A marvelous medicine to cure a great pain, if a maiden-head be lost to get it again,']","NA",1658,NA
"1443","R181452","['A memoriall of those two French princes, Valentine and Orson,']","['sons of the high and mighty Alexander, the Grecian emperour. With the manner of their strange births, education, and marvelous adventures; as also the warlike feats of arms performed by King Pepin, and the twelve peers of France, to the honour of Christ, their countrey, and all Christendome. Written in English heroical verse by Martin Parker. With marginal notes for the readers better direction.']",1657,"129625-a memoriall of those two french princes valentine and orson sons of high and mighty alexander grecian emperour"
"1444","R209343","['An ephemeris for the year 1652.']","['Being leap-year, and a year of wonders. Prognosticating the ruine of monarchy throughout Europe; and a change of the law. Ministered by rational predictions: 1. from the eclipses of the moon. 2. From that most terrible eclipse of the sun. 3. By monethly observations, as seasonable warnings given to the kings of Europe, more especially to France and Portugal. By Nich: Culpeper, gent. student astrol.']",1651,"69632-an ephemeris for year 1652 being leap-year and year of wonders"
"1445","R223611","['Moses his choice,']","['with his eye fixed upon heaven: discovering the happy condition of a self-denying heart· Delivered in a treatise upon Hebrews. 11. 25, 26. By Jeremiah Burroughs.']",1660,"16093-moses his choice with his eye fixed upon heaven discovering happy condition of self denying heart"
"1446","R221214","['The widowes treasure,']","['plentifully furnished with sundry precious &amp; approved secrets in physick and chirurgery, for the health and pleasure of mankind. Hereunto are adjoyned sundry pretty practises and conclusions of cookery, with many profitable and wholesome medicines for sundry diseases in cattle.']",1655,"4624-widowes treasure"
"1447","R213404","['Waterman: The sea-mans almanack and prognostication for the year of our Lord god, 1655.']","['Being the third from bissextile or leap-year: wherein is contained the hour and minute of full sea or high-water (for every day in the year) at all the chiefest ports in and adjoyning t these three ... (the like not set forth by any other.) Excellent tables for sea-men and others, to finde the hour of the night by the stars without an instrument; with other things of good use. Calculated for the meridian of London by Andrew Waterman mariner.']",1655,"169208-waterman sea-mans almanack and prognostication for year of our lord god 1655 being third from bissextile or leap-year wherein is contained hour and minute of full sea or high-water for every day in year at all chiefest ports in and adjoyning t these three "
"1448","R174589","['The pleasant historie of John Winchcomb, in his yonger years called, Jack of Newberie, the famous &amp; worthy clothier of England :']","['declaring his life and love, together with his charitable deeds and great hospitalities. And how hee set continually five hundred poor people at work, to the great benefit of the Commonwealth: worthy to be read and regarded.']",1655,"2814-pleasant historie of john vvinchcomb in his younger yeeres called iacke of newberie famous and worthy clothier of england declaring his life and love together with his charitable deeds and great hospitality"
"1449","R215249","['Hocus pocus juinor sic. The anatomy of legerdemain. Or, The art of jugling']","['set forth in his proper colours, fully, plainly, and exactly; so that an ignorant person may thereby learn the full perfection of the same, after a little practise. Unto each trick is added the figure where it is needed full for instruction. The fifth edition, with many additions. Præstat nihili quam nihil facere.']",1658,NA
"1450","R178064","['Hocus pocus junior. The anatomy of legerdemain. Or. The art of jugling set forth in his proper colours,']","['fully, plainly, exactly; so that an ignorant person may thereby learn the full perfection of the same, after a little practise. Unto each trick is added the figure, wher it is needfull for instruction.']",1654,NA
"1451","R236831","['Hocus pocus juinor sic.']","['The anatomy of legerdemain. Or, The art of jugling sic set forth in his proper colours, fully, plainly, and exactly; so that an ignorant person may thereby learn the full perfection of the the same, after a little practise. Unto each trick is added the figure where it is needfull for instruction.']",1658,"155882-hocus pocus juinor sic anatomy of legerdemain"
"1452","R20307","['Approved medicines of little cost, to preserve health and also to cure those that are sick.']","['Provided for the souldiers knap-sack, and the country mans closet. Written by Richard Elkes Gent. Student in the art of physick, living at Bagshot in the county of Surry.']",1651,"179336-approved medicines of little cost to preserve health and also to cure those that are sick provided for souldiers knap-sack and country mans closet"
"1453","R39079","['Metamorphoseon quæ in s. scriptura extant, libri VI.']","['Per P. Panterum, ad sanum Andreæ quondam theologiæ professorem, nunc Holgatensis ecclesiæ in Salopibus rectorem.']",1651,"95505-metamorphoseon quae in s scriptura extant libri vi per p"
"1454","R24831","['The City law,']","['shewing the customes, franchises, liberties, priviledges, and immunities of the famous City of London. Together with the names, natures, kinds, jurisdictions, powers, and proceedings of the severall courts within the same: as also the titles, qualities, advantages, and profits of the severall officers, and offices in London: and in whose dispose those offices are. Neccessary to be known to all merchants, citizens, tradesmen, and others.']",1658,NA
"1455","R37858","['The pleader:']","['containing perfect presidents and formes of declarations, pleadings, issues, judgments, and proceedings, in all kinds of actions, reall, personall, and mixt; very necessary to be known, and of excellent use. Together with the termes and rolls wherein they were entred; and also diverse points of great learning, and various notes and cases to illustrate the same. As they were drawn, entred, and taken in the times of those famous prothonotaries of the Court of Common Pleas, Richard Brovvnlovv, Robert Moyle, John Gulston, Thomas Cory, Esqrs. Collected and published for the use and benefit of the students and practicers of law, by John Herne. With exact alphabeticall tables of all the principall matters therein contained.']",1657,NA
"1456","R203975","['The clerk of assize, judges-marshall, and cryer:']","['being the true manner and form of the proceedings at the assizes and generall goale-delivery, both in the Crown Court, and Nisi Prius Court, and the right wayes of entering of all pleas, verdicts, judgments, and orders in either of the said courts. By T.W. To which is added an ancient brief tract of the common lawes of England, written in Latine.']",1660,"195961-clerk of assize judges-marshall and cryer being true manner and form of proceedings at assizes and generall goale-delivery both in crown court and nisi prius court and right wayes of entering of all pleas verdicts judgments and orders in either of said courts"
"1457","R202417","['The law of charitable uses.']","['Wherein the statute of 43. Eliz. chap. 4. is set forth and explained; with directions how to sue out and prosecute commissions grounded upon that statute: also presidents, inquisitions, and decrees, with divers judgements, and resolutions upon exceptions and appeals against decrees; and other proceedings upon the said statute. By John Herne.']",1660,"63629-law of charitable uses wherein statute of 43"
"1458","R6432","['A commentary on Antoninus his itinerary, or Journies of the Romane Empire, so far as it concerneth Britain:']","['wherein the first foundation of our cities, lawes, and government, according to the Roman policy, are clearly discovered; whence all succeeding ages have drawn their originall. The ancient names of their garrisons within this island are restored to the modern, with their site, and true distances; their military waies, and walls; with many antiquities, medalls, inscriptions, and urnes, are recovered from the ruine of time. A work very usefull for all historians, antiquaries, philologists, and more particularly for the student of the laws. By VVilliam Burton Batchelor of Lawes. With a chorographicall map of the severall stations: and indexs to the whole work.']",1658,"111424-a commentary on antoninus his itinerary or journies of romane empire so far as it concerneth britain wherein first foundation of our cities lawes and government according to roman policy are clearly discovered whence all succeeding ages have drawn their originall"
"1459","R8740","['The practice of the Exchequer court, with its severall offices and officers.']","['Being a short narration of the power and duty of each single person in his severall place. Written at the request of the Lord Buckhurst, sometime Lord Treasurer of England. By Sr. T.F. Whereunto are added the rules and orders of proceedings by English bill.']",1658,"29395-practice of exchequer court with its severall offices and officers being short narration of power and duty of each single person in his severall place"
"1460","R207036","['The examiner examined.']","['Certaine questions proposed to the author of Zeale examined concerning his principles. Whereby he endevours to prove; that the magistrate by his authority ought not to advance true religion, but to give a toleration to idolatry and heresie.']",1652,NA
"1461","R180908","['A new ditty of the saylor and his love']","NA",1656,NA
"1462","R184173","['Crowns and scepters at Gods dispose']","NA",1654,"191512-crowns and scepters at gods dispose "
"1463","R170886","['Some gospel-truths opened according to the scriptures. Or, The divine and humane nature of Christ Jesus,']","['his coming into the world; his righteousness, death, resurrection, ascension, intercession, and second comming to judgment, plainly demonstrated and proved. And also, answers to severall questions, with profitable directions to stand fast in the doctrine of Jesus the son of Mary, against those blustring storms of the Devils temptations, which do at this day, like so many scorpions, break loose from the bottomless pit, to bite and torment those that have not tasted the vertue of Jesus by the revelation of the Spirit of God. Published for the good of Gods chosen ones, by that unworthy servant of Christ John Bunyan, of Bedford, by the grace of God, Preacher of the Gospel of his dear son.']",1656,"56781-some gospel-truths opened according to scriptures or divine and humane nature of christ jesus his coming into world his righteousness death resurrection ascension intercession and second comming to judgment plainly demonstrated and proved and also answers to severall questions with profitable directions to stand fast in doctrine of jesus son of mary against those blustring storms of devils temptations which do at this day like so many scorpions break loose from bottomless pit to bite and torment those that have not tasted vertue of jesus by revelation of spirit of god / published for good of gods chosen ones by that unworthy servant of christ john bunnyan "
"1464","R38257","['A view of all the laws and statutes of this nation concerning the service of God or religion']","['viz. brace the Holy Scripture, the Lords Day, or Sabbath, prayer, preaching, sacraments, pluralities, first fruits, tenths, residence, or non-residence, &amp;c. / by William Sheppard, Esq. ; published by command.']",1655,NA
"1465","R26486","['Anti-Cotton answered']","['who comes with five hundred questions against two and twenty of the Examiner examind and yet leaves it out of the question that the magistrate ought to suppresse idolatry &amp;c.']",1653,NA
"1466","R179609","['A wonderful prophesie']","['declared by Christian James, a maid of twenty two years of age, (late daughter to Dan. James) who was born and bred near unto the town which is called Padstow, in the county of Cornwal, who departed this life upon the 8. of Mar. With a true relation of her behaviour, both in her life time, and at the hour of her death, worthy to be had in memory, the tune is, In summer time.']",1656,"60372-a wonderful prophesie declared by christian james maid of twenty two years of age late daughter to dan"
"1467","R24297","['The doctrine of the Bible, or, Rules of discipline']","['briefly gathered thorow the whole course of the Scripture, by way of questions and answers.']",1656,NA
"1468","R174676","['The doctrine of the Bible: or, Rules of discipline,']","['briefly gathered thorow the whole course of the Scripture by way of questions and answers.']",1652,NA
"1469","R217293","['The fathers institution of his childe.']","['Directing the conversation of his whole life, in respect of God. And of other people. And of himself. By Michael Jermin, D.D.']",1658,"121745-fathers institution of his childe directing conversation of his whole life in respect of god"
"1470","R186105","['A coat of divers colovrs fit for Joseph. Or, Piety in variety.']","['By Jos. W. gentleman ...']",1656,"192851-a coat of divers colovrs fit for joseph or piety in variety by jos"
"1471","R217636","['The path-vvay to health;']","['wherein are to be found most excellent and approved medicins of great vertue, as also notable potions and drinks, with the art of distilling divers precious waters, for making of oyles, and other comfortable receipts, for the health of the body, never before printed. First gathered by Peter Levens, Mr. of Arts in Oxford, and student in Physick and Chirurgery, and now newly corrected and augmented. Published according to order.']",1654,"13791-pathway to health"
"1472","R206430","['The smoke of the bottomlesse pit. Or, A more true and fuller discovery of the doctrine of those men which call themselves Ranters:']","['or, the Mad Crew. By John Holland porter, an eye and ear witnesse. Licensed and entred according to order.']",1651,"179210-smoke of bottomlesse pit or more true and fuller discovery of doctrine of those men which call themselves ranters or mad crew"
"1473","R34771","['Some Gospel-truths opened according to the Scriptures, or, The divine and humane nature of Christ Jesus, his coming into the world, his righteousness, death, resurrection, ascension, intercession, and second comming to judgment, plainly demonstrated and proved']","['and also answers to severall questions, with profitable directions to stand fast in the doctrine of Jesus the son of Mary, against those blustring storms of the Devils temptations, which do at this day, like so many scorpions, break loose from the bottomless pit, to bite and torment those that have not tasted the vertue of Jesus by the revelation of the spirit of God / published for the good of Gods chosen ones by that unworthy servant of Christ John Bunnyan ...']",1656,"56781-some gospel-truths opened according to scriptures or divine and humane nature of christ jesus his coming into world his righteousness death resurrection ascension intercession and second comming to judgment plainly demonstrated and proved and also answers to severall questions with profitable directions to stand fast in doctrine of jesus son of mary against those blustring storms of devils temptations which do at this day like so many scorpions break loose from bottomless pit to bite and torment those that have not tasted vertue of jesus by revelation of spirit of god / published for good of gods chosen ones by that unworthy servant of christ john bunnyan "
"1474","R41077","['The sermons of Mr. Henry Smith gathered into one volume']","['whereunto is added, Gods arrow against atheists / printed according to his corrected copies in his life time ; and the life of Mr. Henry Smith, by Tho. Fuller ... ; with alphabeticall tables ...']",1657,"719-sermons"
"1475","R28341","['A short treatise containing all the principal grounds of Christian religion by way of questions and answers']","['very profitable for all sorts of men, but especially for housholders : whereunto are added several questions by the reverend authors own pen to clear the expositio ...']",1654,"321-shorte catechisme"
"1476","R207852","['Eighteen sermons preached in Oxford. 1640.']","['Of the doctrine of repentance, speedy conversion, and redemption by Christ, seasonable for these times. By the late Reverend James Usher, Lord Primate of Ireland. Taken from his mouth by a faithful minister, and compared with the notes of several schollars then resident in Oxford. With a preface concerning the worthy author, by the Reverend Mr. Stanly Gower, now minister in Dorchester.']",1659,"111781-eighteen sermons preached in oxford 1640 of doctrine of repentance speedy conversion and redemption by christ seasonable for these times"
"1477","R217597","['Eighteen sermons preached in Oxford 1640']","['of conversion, unto God. Of redemption, &amp; justification, by Christ. By the Right Reverend James Usher, late Arch-bishop of Armagh in Ireland. Published by Jos: Crabb. Will: Ball. Tho: Lye. ministers of the Gospel, who writ them from his mouth, and compared their copies together. With a preface concerning the life of the pious author, by the Reverend Stanly Gower, sometime chaplain to the said bishop.']",1660,"22738-sermons"
"1478","R172551","['Short questions and answers,']","['explaining the common catechism, in the book of common--prayer. By J.B. Minister at Langton in Pubrecke, 1638.']",1655,"321-shorte catechisme"
"1479","R13304","['Romancio-mastrix: or, A romance on romances.']","['In which the prodigious vanities of a great part of them are (as in a mirrour) most lively represented, and so naturally personated, that the ingenious reader, observing their deformities, may delightfully be instructed and invited to the pursuing of more honourable and profitable studies. By Samuel Holland, gent.']",1660,"40173-wit and fancy in maze or incomparable champion of love and beautie mock-romance"
"1480","R12078","['Pious and learned annotations upon the Holy Bible:']","['plainly expounding the most difficult places thereof: by that godly and famous divine, Mr. John Diodati, late minister of the gospel in Geneva. The third edition. Corrected and much augmented, with additionall notes of the same author, throughout the whole work. And the analysis upon each severall book of the Old and New Testament, setting down the chief heads contained therein, being very much enlarged, is now fully compleated in this third edition.']",1651,"9050-annotationes in biblia"
"1481","R31361","['The compleat horse-man and expert ferrier.']","['In two books. The first, shewing the best manner of breeding good horses, with their choice, nature, riding and dieting, as well for running as hunting, and how the rider ought to behave himselfe in the breaking and riding of colts; as also teaching the groome and keeper his true office, touching the horses and colts committed to his charge; and prescribing the best maner how a perfect stable ought to be scituated and made, not heretofore so fully described by any. The second, directing the most exact and approved manner how to know and cure all maladies and diseases in horses: a worke containing the secrets and best skill belonging either to Ferrier or Horse-Leach: the cures placed alphabetically; with hundreds of medicines never before imprinted in any authour. Published at the earnest request of sundry noble and worthy gentlemen, for the generall good and benefit of the nation. By Thomas de Grey, Esquire.']",1651,"4876-compleat horseman and expert ferrier in two bookes"
"1482","R184533","['The great estimate that redounds by crosses.']","NA",1651,"130870-the great estimate that redounds by crosses "
"1483","R184964","['Tertvllians apology, or defence of the Christians']","NA",1655,"192289-tertvllians apology or defence of christians "
"1484","R42606","['Twenty and two epistles of Lucius Annæus Seneca, the philosopher translated out of the originall, into English verse.']","NA",1654,"185-epistolae morales"
"1485","R206520","['The English dancing master: or, Plaine and easie rules for the dancing of country dances,']","['with the tune to each dance.']",1651,"2224-english dancing master"
"1486","R203666","['The dividing of the hooff: or, Seeming-contradictions throughout Sacred Scriptures, distinguishd, resolvd, and applyd.']","['For the strengthening of the faith of the feeble, doubtfull, and weake, in wavering times. Also, to bring the soule (by prayer and spirituall application) into more familiar acquaintance with the Lord Jesus, the onely Davids-key, to unlock the cabinet of Jacobs God, to fetch out that secret, why he should lay his hands thus crosse when he gave his children this blessing? Helpfull to every houshold of faith. By William Streat, Master of Arts, preacher of the Word, in the county of Devon.']",1654,"44280-dividing of hooff or seeming contradictions throughout sacred scriptures distinguishd resolvd and applyd"
