"","estc_ids","title_1","title_2","pub_year","work_id"
"1201","R33679","['The danger of tolerating levellers in a civill state: or, An historicall narration of the dangerous pernicious practices and opinions, wherewith Samuel Gorton and his levelling accomplices so much disturbed and molested the severall plantations in New-England;']","['(parallel to the positions and proceedings of the present levellers in Old-England.) Wherein their severall errors dangerous and very destructive to the peace both of church and state, their cariage and reviling language against magistracy and all civill power, and their blasphemous speeches against the hol things of God: together, with the course that was there taken for suppressing them, are fully set forth; with a satisfactory answer to their complaints made to the Parliament: by Edw. Winslow of Plymouth in New-England.']",1649,"50431-hypocrisie unmasked by true relation of proceedings of governour and company of massachusets against samuel gorton and his accomplices notorious disturber of peace and quiet of severall governments wherein he lived with grounds and reasons thereof examined and allowed by their generall court holden at boston in new-england in november last 1646"
"1202","R18187","['A commentary or exposition upon all the Epistles and the Revelation of John the Divine.']","['Wherein the text is explained, some controversies are discussed, divers common-places are handled, and many remarkable matters hinted, that had by former interpreters been pretermitted. Besides, divers other texts of Scripture, which occasionally occur, are fully opened, and the whole so intermixed with pertinent histories, as will yeeld both pleasure and profit to the judicious reader. With a decad of common-places upon these ten heads, abstinence. Admonition. Alms Ambition. Angels. Anger. Apostasie. Arrogancie. Arts. Atheisme. By John Trapp M.A. pastour of Weston upon Avon in Glocestershire.']",1647,"104062-a commentary or exposition upon all epistles and revelation of john divine wherein text is explained some controversies are discussed divers common-places are handled and many remarkable matters hinted that had by former interpreters been pretermitted"
"1203","R208229","['Childrens bread: or, A briefe forme of Christian doctrine, necessary for the instruction of such as are ignorant;']","['and for the edification of such as have attained some measure of knowledge. By Tho: Wolfall minister of the Gospel, and pastour of Stanerton in Northumberland.']",1646,"138225-childrens bread or briefe forme of christian doctrine necessary for instruction of such as are ignorant and for edification of such as have attained some measure of knowledge"
"1204","R22936","['The way of Congregational churches cleared:']","['in two treatises. In the former, from the historical aspersions of Mr. Robert Baylie, in his book, called A disswasive from the errors of the time. In the latter, from some contradictions of Vindicæ clavium: and from, some mis-constructions of learned Mr. Rutherford in his book intituled The due right of presbyteries. By Mr. John Cotton, sometime preacher at Boston in Lincoln-shire, and now teacher of the church at Boston, in New-England.']",1648,"92404-way of congregational churches cleared in two treatises"
"1205","R208798","['The doctrines of the Arminians &amp; Pelagians truly stated and clearly answered: or, An examination and confutation of their ancient errors, which by the Church of Christ in former ages were justly abhorred, but of late under the names of Comfortable truths to be embraced are newly published.']","['Concerning I. The universality of Gods free-grace in Christ to mankind. II. Concerning election. III. Redemption. IV. Conversion. V. Perserverance. Wherein the principal arguments brought to maintaine the orthodox faith are propounded, and the principal objections against them answered. By Thomas Whitfield, minister of the gospel at Bugbrook in Northampton-shire. The Tares of Arminian heresie sowed in former times (and by the help of prelatical influence then given to them increasing) and now growing up so much in these; I conceive this book wherein the author doth learnedly state and confute those opinions, is very worthy the publike light. Joseph Caryll.']",1651,"94930-doctrines of arminians and pelagians truly stated and clearly answered or examination and confutation of their ancient errors which by church of christ in former ages were justly abhorred but of under names of comfortable truths to be embraced are newly published concerning i"
"1206","R29757","['An ordinance of the Lords and Commons assembled in Parliament:']","['for the more speedy satisfying the moneys lent upon the credit of the ordinances for sale of bishops-lands. Die Jovis, 3⁰ Augusti, 1648. Ordered by the Commons assembled in Parliament, that the trustees fo the sale of Bishops-Lands, be required and enjoyned forthwith to print the ordinance of the 24th of July, 1648. For the more speedy satisfying the moneys lent upon the credit of the ordinances for sale of bishops-lands; and to publish the same. H. Elsynge, Cler. Parl. D. Com.']",1648,NA
"1207","R15097","['A helpe to the willing soul, or The communicants counsellor.']","['Being a plaine and familiar discourse upon sundry maine truths, both doctrinall and practicall, requisite to be known, understood and observed by every Christian, before his approach to the Lords table. Compose mostly in reference to the rules and directions concerning sacramentall knowledge; laid down in an ordinance of both Houses of Parliament of the 20 of October, 1645. By Henry Searle. For the benefit and edification of the inhabitants of Aldeburgh in Suffolk.']",1647,"185520-a helpe to willing soul or communicants counsellor being plaine and familiar discourse upon sundry maine truths both doctrinall and practicall requisite to be known understood and observed by every christian before his approach to lords table"
"1208","R15969","['The sword of Christian magistracy supported: or A vindication of Christian magistrates authority under the Gospell, to punish idolatry, apostacy, heresie, blasphemy, and obstinate schism, with corporall, and in some cases with capitall punishments.']","['Wherein this their jurisdiction is cleared by proofs, and arguments, from the Old and New Testament; by the laws, and practise of godly Christian emperors, kings, states, and magistrates; the common and statute laws of England; the consent of the best ancient and modern authors of all sorts; and the most materiall objections to the contrary, made by Donatists, Anabaptists, &amp;c. fully answered and refuted. By William Prinne of Lincolns Inne, Esquire.']",1653,"12010-sword of christian magistracy supported"
"1209","R208361","['A mirrour or looking-glasse both for saints and sinners:']","['wherein, by many memorable examples is set forth, as Gods exceeding great mercies to the one, so his severe judgements against the other. Whereunto are also added many examples of the heathens, not unmeet to bee knowne of Christians, and some late examples not formerly printed. Collected out of the antient fathers, ecclesiasticall writers, moderne divines, the chronicles of severall countries, and other authors of good credit. By Sa. Clarke preacher of Gods Word in Bennet Fink, London.']",1646,"10260-mirrour or looking glasse both for saints and sinners"
"1210","R201285","['By the Commissioners of the General Assembly of Scotland:']","['a solemne and seasonable vvarning to all estates and degrees of persons throughout the land: for holding fast the League and Covenant with England, and avoiding every thing that may prove a snare and tentation to th breach thereof. Published according to order.']",1647,"34993-good counsell come from scotland"
"1211","R200736","['A brief commentary or exposition vpon the Gospel according to St John:']","['wherein the text is explained, divers doubts are resolved, and many other profitable things hinted, that had been by former interpreters pretermitted. By John Trappe, M. A. pastour of Weston upon Avon in Glocester-shire.']",1646,"44886-a brief commentary or exposition vpon gospel according to st john wherein text is explained divers doubts are resolved and many other profitable things hinted that had been by former interpreters pretermitted"
"1212","R225450","['Articles of enquirie for surveying the bishops-lands, which may be used, or given in charge at a court of survey, or otherwise in their discretion, according to the subject matter to bee sic surveyed and valued. Extracted out of the lawes and statutes of this kingdome, and agreeable to the ordinances and instructions of this present parliament for abolishing arch-bishops, bishops, and sale of their lands.']","NA",1647,NA
"1213","R201354","['A commentary or exposition upon the four Evangelists, and the Acts of the Apostles:']","['wherein the text is explained, some controversies are discussed, divers common places are handled, and many remarkable matters hinted, that had by former interpreters been pretermitted. Besides, divers other texts of Scripture which occasionally occur are fully opened, and the whole so intermixed with pertinent histories, as will yeeld both pleasure and profit to the judicious reader. By John Trapp M. A. Pastour of Weston upon Avon in Gloucestershire.']",1647,"16810-a commentary or exposition upon four evangelists and acts of apostles wherein text is explained some controversies are discussed divers common places are handled and many remarkable matters hinted that had by former interpreters been pretermitted"
"1214","R234407","['The kernell of Christanity sic:']","['containing a short, yet full summe of our communion with Christ. By Francis Peck Mr of Arts, minister of the Word and pastor at Hartford. Imprimatur Iohn Downam.']",1646,"22733-kernell of christianity containing short yet full summe of our communion with christ"
"1215","R207368","['The Jewes synagogue: or, A treatise concerning the ancient orders and manner of worship used by the Jewes in their synagogue-assemblies.']","['Gathered out of the sacred scriptures, the Jewish Rabines, and such modern authors, which have been most conversant in the study of Jewish customes. Wherein, by comparing the scriptures in the Old and New Testament together, many truths are fully opened, and sundry controversies about church-government truly and plainly stated. By William Pinchion of Springfeild sic in N. England.']",1652,"103342-jewes synagogue or treatise concerning ancient orders and manner of worship used by jewes in their synagogue-assemblies gathered out of sacred scriptures jewish rabines and such modern authors which have been most conversant in study of jewish customes"
"1216","R15151","['The severall ordinances and declarations of the Lords and Commons assembled in Parliament·']","['1 For the abolishing of archbishops and bishops within the kingdom of England and dominion of Wales, and for setling of their lands and possessions upon trustees for the use of the Common-wealth. 2 For securing of all those that shall advance the two hundred thousand pound for the service of the state. 3 For the payment of the said two hundred thousand pound to our brethren of Scotland. 4 For the selling of the lands of all the bishops in the kingdome of England, and dominio of Wales, for the service of the Common-wealth. With instructions for the comptroller, the contractors, the surveyors, and the register: As also, the names of all the trustees and contractors, for the speedy execution of the same. Die Lunæ 23 Novemb. 1646. It is this day ordered by the Lords in Parliament assembled, that the severall ordinances printed for the sale of the Bishops lands, shall bee called in; And that the trustees therein mentioned, or the major part of them shall take care for the true printing thereof, according to the said ordinance, any order whatsoever notwithstanding Joh. Browne Cleric. Parliamentorum.']",1646,"79241-proceedings 1646-11-23"
"1217","R11340","['A survey of the summe of church-discipline.']","['Wherein, the vvay of the churches of New-England is warranted out of the vvord, and all exceptions of weight, which are made against it, answered: whereby also it will appear to the judicious reader, that something more must be said, then yet hath been, before their principles can be shaken, or they should be unsetled in their practice. By Tho. Hooker, late pastor of the church at Hartford upon Connecticott in N.E.']",1648,"145912-a survey of summe of church-discipline wherein vvay of churches of new-england is warranted out of vvord and all exceptions of weight which are made against it answered whereby also it will appear to judicious reader that something more must be said then yet hath been before their principles can be shaken or they should be unsetled in their practice"
"1218","R201360","['A designe about disposing the Bible into an harmony. Or, An essay, concerning the transposing the order of books and chapters of the holy Scriptures for the reducing of all into a continued history.']","['The benefits. Difficultie. Helpes. By Samuel Torshel.']",1647,"150904-a designe about disposing bible into harmony or essay concerning transposing order of books and chapters of holy scriptures for reducing of all into continued history benefits"
"1219","R205107","['The overthrow of the Scottish army: or a letter sent from Lieutenant Generall Cromwell to the Committee of Lancashire sitting at Manchester,']","['shewing the utter routing of the Scottish forces.']",1648,"95831-overthrow of scottish army or letter sent from lieutenant generall cromwell to committee of lancashire sitting at manchester shewing utter routing of scottish forces"
"1220","R220429","['Short and plaine animadversions on some passages in Mr. Dels sermon first preached before the Honourable House of Commons on Novemb. 25. 1646. But since printed without their order.']","['Setting forth the many dangerous and destructive assertions therein both to church and state, the covenant, and the reformation so much desired. Together, with an answer to an unlicensed pamphlet annext to the sermon, entituled, A reply to Master Loves contradictions. By Christopher Love minister of Anne Aldersgate, London. The second edition. Imprimatur Ja. Cranford. Decemb. 17. 1646.']",1647,"46344-short and plaine animadversions on some passages in mr dels sermon first preached before honourable house of commons on novemb 25 1646 but since printed without their order setting forth many dangerous and destructive assertions therein both to church and state covenant and reformation so much desired"
"1221","R206115","['The clear sun-shine of the Gospel breaking forth upon the Indians in Nevv-England. Or, An historicall narration of Gods wonderfull workings upon sundry of the Indians,']","['both chief governors and common-people, in bringing them to a willing and desired submission to the ordinances of the Gospel; and framing their hearts to an earnest inquirie after the knowledge of God the Father, and of Jesus Christ the Saviour of the world. By Mr. Thomas Shepard minister of the Gospel of Jesus Christ at Cambridge in New-England.']",1648,"131263-clear sun-shine of gospel breaking forth upon indians in nevv-england or historicall narration of gods wonderfull workings upon sundry of indians both chief governors and common-people in bringing them to willing and desired submission to ordinances of gospel and framing their hearts to earnest inquirie after knowledge of god father and of jesus christ saviour of world"
"1222","R204927","['The Parliaments rules and directions concerning sacramentall knowledge:']","['contained in an ordinance of the Lords and Commons of the 20th of October 1645. Drawn into questions and answers: (which answers in the bigger character are the ordinance it self in the words of it.) With an addition of Scripture-proofs: and some brief directions for self-examination. By Robert Austin, D.D. For the use of the place where he himself is pastour; and the benefit of such other people, as stand in need of the like help.']",1647,"17649-sacramental knowledge according to ordinance of lords and commons octob"
"1223","R42278","['By the commissioners of the General Assembly of Scotland, a solemne and seasonable warning to all estates and degrees of persons throughout the land']","['for holding fast the league and covenant with England, and avoiding every thing that may prove a snare and tentation to the breach thereof.']",1647,"58993-by commissioners of general assembly of scotland solemne and seasonable warning to all estates and degrees of persons throughout land for holding fast league and covenant with england and avoiding every thing that may prove snare and tentation to breach thereof"
"1224","R206126","['An endeuour after the reconcilement of that long debated and much lamented difference between the godly Presbyterians, and Independents; about church-government.']","['In a discourse touching the Iews synagogues. Proving, 1. that the Jews synagogue-assemblies were true visible churches of Jesus Christ. 2 That their government was ordained by Christ, to be dependent, when they lived together in the land of Canaan, independent, when they inhabited in heathen countries. 3 That schooles of learning were at the first erected by Jesus Christ, for the breeding of a succession of able men for pastors, teachers, elders, judges, &amp;c. to the worlds end. With many other miscellaneous observations about their synagogue-discipline.']",1648,NA
"1225","R26112","['An ordinance of the Lords &amp; Commons assembled in Parliament:']","['for the better security and incouragement of all and every such person and persons, bodies politique and corporate, as already have, or hereafter shall become purchaser from trustees of any mannors, lands &amp;c. late belonging to any arch-bishop or bishop within the realme of England, or dominion of Wales. And the manner of ensuring the same to the purchaser. With the time limited for the perfecting of their conveyances.']",1647,NA
"1226","R200519","['The danger of greatnesse: or, Uzziah his exaltation and destruction:']","['set forth in a sermon preached before the Right Honourable the Lords and Commons assembled in Parliament, and the reverend Assembly of Divines, in the church of Martins in the Fields, the 14th day of January, 1645. being a speciall day of humiliation set apart to seek God, for his direction in the setling of the great worke of church-governement. By Jeremiah Whitaker, a member of the Assembly of Divines.']",1646,"142578-danger of greatnesse or uzziah his exaltation and destruction set forth in sermon preached before right honourable lords and commons assembled in parliament and reverend assembly of divines in church of martins in fields 14th day of january 1645"
"1227","R205022","['Colchesters teares:']","['affecting and afflicting city and country; dropping from the sad face of a new warr, threatning to bury in her own ashes that wofull tovvn. Faithfully collected, drawn out into a moderate relation and debate, humbly presented to all free-born Englishmen by severall persons of quality. Who much doubted and desired to see the truth in the mist of various relations obscuring the same, but now convinced by their own eyes, doe conceive themselves bound to give out this brief narrative, to satisfie all unprepossessed civil and moderate men, and good Christians, who truly love Jesus Christ, their King, city, and countrey, and sincerely desire the settlement of peace and truth.']",1648,NA
"1228","R200837","['Foure speeches delivered in Guild-Hall on Friday the sixth of October, 1643.']","['At a common-hall, vpon occasion of desiring the assistance of our brethren of Scotland in this warre. Viz. the 1. by Mr. Solicitor. 2. by Mr. Edmund Calamy. 3. by Mr. Jeremiah Burroughes. 4. by Mr Obadiah Sedgewick. Published according to order.']",1646,"11687-foure speeches delivered in guild-hall on friday sixth of october 1643 at common-hall vpon occasion of desiring assistance of our brethren of scotland in this warre"
"1229","R232980","['A brief commentary or exposition vpon the Gospel according to St John:']","['wherein the text is explained, divers doubts are resolved, and many other profitable things hinted, that had been by former interpreters pretermitted. By John Trappe, M. A. pastour of Weston upon Avon in Glocester-shire.']",1646,"44886-a brief commentary or exposition vpon gospel according to st john wherein text is explained divers doubts are resolved and many other profitable things hinted that had been by former interpreters pretermitted"
"1230","R26099","['Die Jovis, 23. Martii, 1647· An additionall ordinance of the Lords and Commons assembled in Parliament:']","['for the explanation and better execution of former ordinances for the sale of the lands and possessions of the late archbishops and bishops within the realm of England and dominion of Wales.']",1648,NA
"1231","R34900","['An ordinance of the Lords and Commons assembled in Parliament.']","['For the selling of the lands of all the bishops in the kingdome of England, and dominion of Wales, for the service of the Common-wealth. With the instructions and names of all the contractors and trustees for the speedy execution of the same. Corrected according to the originall. Die Lunæ, Novemb. 16. 1646. Ordered by the Lords assembled in Parliament that this ordinance with the instructions be forthwith printed and published. John Brown, Cler. Parliamentorum.']",1646,NA
"1232","R188315","['The vvorks of']","NA",1648,"41549-works of"
"1233","R41744","['The vvorks of that grave and learned lavvyer Iudge Ienkins, prisoner in Newgate.']","['Upon divers statutes, concerning the liberty, and freedome of the subject. Wwith a perfect table thereto annexed.']",1648,"5971-vvorks of that grave and learned lavvyer iudge ienkins prisoner in newgate upon divers statutes concerning liberty and freedome of subject"
"1234","R178970","['The vvorks of that grave and learned lavvyer Iudge Ienkins, prisoner in Newgate.']","['Upon divers statutes, concerning, the liberty, and freedome of the subject. With a perfect table thereto annexed.']",1648,"15184-works"
"1235","R228920","['The vvorks of that grave and learned lavvyer Iudge Ienkins:']","['upon divers statutes, concerning, the liberty, and freedome of the subject. With a perfect table thereto annexed. By David Ienkins, prisoner in Newgate.']",1648,"5971-vvorks of that grave and learned lavvyer iudge ienkins prisoner in newgate upon divers statutes concerning liberty and freedome of subject"
"1236","R233859","['Certaine queries, proposed by the King,']","['to the Lords and Commons Commisssioners from the Honourable Houses of Parliament, attending his Majesty at Holdenby, the 23 of this instant Aprill, 1647. touching the celebration of the feast of Easter. With an answer thereunto, given and presented to his Majesty by Sir James Harrington Knight and Barronet a Commissioner there.']",1647,NA
"1237","R201458","['Certaine queries, proposed by the King,']","['to the Lords and Commons Commisssioners from the Honourable Houses of Parliament, attending his Majesty at Holdenby, the 23 of this instant Aprill, 1647. touching the celebration of the feast of Easter. With an answer thereunto, given and presented to his Majesty by Sir James Harrington Knight and Barronet a Commissioner there.']",1647,"501-miscellaneous documents 1647"
"1238","R220727","['Lex terræ, or, a briefe discourse of law, whereby it is proved that the supreme power in this kingdome is in the King only, and not in the two houses of Parliament.']","['Whereunto are added divers other small tracts of the like nature, (viz) a vindicaton, declaration, cordiall, the armies indemnity, the inconvenience of long continued parliaments, and an apology for the Army; together with a plea, answer, and remonstrance. Written, published and avowed heeretofore, and now revised, and recommended to the practise of the present times, and posterity. Whereunto a table is annnexed. sic By David Jenkins, prisoner in Newgate.']",1648,"8628-lex terrae"
"1239","R13983","['A faithfull and faire warning,']","['humbly presented to the knights, gentlemen, clergie-men, yeomen, and other the inhabitants of the county of Svffolke. And may, for the greatest part thereof, serve for a seasonable caution to the whole kingdome. By Lionel Gatford B.D. the true, but sequestred Rector of Dinnington, in the said county.']",1648,"130924-a faithfull and faire warning humbly presented to knights gentlemen clergie-men yeomen and other inhabitants of county of svffolke"
"1240","R21016","['The Kings Majesties declaration sent to the speaker of the House of Peeres, pro tempore, to be communicated to both Houses of Parliament, and His Majesties subjects.']","['Shewing the causes of His Majesties retirement from Hampton Court. Dated 11. November 1647. By His Majesties especiall command.']",1647,"21799-miscellaneous documents 1647-11-11"
"1241","R188313","['The vvorks of that grave and learned lavvyer Iudge Ienkins, prisoner in Newgate.']","['Upon divers statutes, concerning the liberty, and freedome of the subject. With a perfect table thereto annexed.']",1648,"15184-works"
"1242","R188314","['The vvorks of that grave and learned lavvyer Iudge Ienkins:']","['prisoner in Newgate. Upon divers statutes, concerning, the liberty, and freedome of the subject. With a perfect table thereto annexed.']",1648,"5971-vvorks of that grave and learned lavvyer iudge ienkins prisoner in newgate upon divers statutes concerning liberty and freedome of subject"
"1243","R20801","['The vvorks of that grave and learned lavvyer Iudge Ienkins,']","['prisoner in Newgate. Upon divers statutes, concerning, the liberty, and freedome of the subject. With a perfect table thereto annexed.']",1648,"5971-vvorks of that grave and learned lavvyer iudge ienkins prisoner in newgate upon divers statutes concerning liberty and freedome of subject"
"1244","R229388","['The vvorks of that grave and learned lavvyer Iudge Ienkins upon divers statutes,']","['concerning, the liberty and freedome of the subiect. With a perfect table thereto annexed. By David Ienkins, prisoner in Newgate.']",1648,"5971-vvorks of that grave and learned lavvyer iudge ienkins prisoner in newgate upon divers statutes concerning liberty and freedome of subject"
"1245","R203633","['Rome ruind by VVhite Hall, or, The papall crown demolisht:']","['containing a confutation of the three degrees of popery, viz. papacy, prelacy, and presbitery; answerable to the triple crowne of the three-headed Cerberus the Pope, with his three fold hierarchies aforesaid. With a dispelling of all other dispersed clouds of errour, which doth interpose the clear sun-shine of the Gospel in our horrizon. Wherein the chiefe arguments each of them have, for the vindication of their erronious tenents are incerted, and refuted; with a description of such whem sic the true Church of Christ doth consist of: as also how, and by whom, they may be gathered, and governed, according to the will, and appointment of Jesus Christ, and his apostles, in the primative purity thereof. By Iohn Spittlehouse, assistant to the Marshall Generall of the Army, under the command of his Excellency, the Lord Generall Fairfax. Imprimated by Theod. Jennings, and entred in the Stationers Hall.']",1649,"52489-rome rvind"
"1246","R42094","['The justice of the army against evill-doers vindicated']","['being a brief narration of the court-martials proceedings against brace Arnold, Tomson, and Lockyer, with the causes and grounds thereof : by which the impartiall reader may plainly judge, how hardly and unchristianly these men deale with the army, to call that arbitrary, tyrannicall, barbarous murther, in them, which they could not omit without eminent neglect of their duty, and apparant danger of the most desperate events to the Parliament, kingdome and army, that can be imagined.']",1649,"17221-iustice of army against evill-doers vindicated being brief narration of court-martials proceedings against arnold tomson and lockyer with causes and grounds thereof"
"1247","R173245","['Breach of covenant, a ruinating sinne.']","['as it was preached at Clare in Suff. Novemb. 3. And now published for the good of adjoyning parts, especially those of Hinkford Hundred in Essex. /']",1648,"197087-breach of covenant ruinating sinne as it was preached at clare in suff"
"1248","R200680","['A vvord more to Mr. Thomas Edwards minister, by William VValwyn marchant. Concerning the nationall covenant.']","NA",1646,"143968-a vvord more to mr thomas edwards minister by william vvalwyn marchant concerning nationall covenant "
"1249","R200831","['A word in season: to all sorts of vvell minded people in this miserably distracted and distempered nation.']","['Plainly manifesting, that the safety and well-being of the common-wealth under God, dependeth on the fidelity, and stedfast adherence of the people, to those whom they have chosen, and on their ready compliance with them. Also that the destruction and bondage of the common-wealth in generall, and of every good minded man in particular cannot be avoided, if the people, through want of consideration, shall give eare to any other counsels or counsellers. Published by authority.']",1646,"11318-word in season to all sorts of well minded people in this miserably distracted and distempered nation"
"1250","R200996","['The city-remonstrance remonstrated. Or An answer to Colonell John Bellamy, his Vindication thereof,']","['in justification of The moderate reply to the city-remonstrance. By I.P.']",1646,"124586-city-remonstrance remonstrated or answer to colonell john bellamy his vindication thereof in justification of moderate reply to city-remonstrance"
"1251","R201173","['Seekers supplyed, or three and forty non-church queries by Scripture answered.']","['Penned and publisht for the vindication of Christs commands, and edification and confirmation of his people. By Thomas Killcop, servant to Christ Iesus, the King of Kings.']",1646,"90595-seekers supplyed or three and forty non-church queries by scripture answered penned and publisht for vindication of christs commands and edification and confirmation of his people"
"1252","R188443","['Innocency and truth justified.']","NA",1646,"52439-innocency and truth justified"
"1253","R208196","['An antidote against Master Edwards his old and new poyson:']","['intended to preserve this long distempered nation from a most dangerous relaps. Which his former, his later, and next gangrenous book is likely to occasion, if not timely prevented. by William Walwin.']",1646,"143969-an antidote against master edwards his old and new poyson intended to preserve this long distempered nation from most dangerous relaps"
"1254","R208480","['The cure of misprision: or Selected notes, upon sundry questions in controversie']","['(of main concernment) between the word, and the world. Tending to reconcile mens judgements, and unite their affections. Composed and published for the common good: as being a probable means to cure prejudice, and misprision in such as are not past cure. by R. Junius.']",1646,"53916-cure of misprision or selected notes upon sundry questions in controversie of main concernment between word and world tending to reconcile mens judgements and unite their affections"
"1255","R200657","['Angliæ speculum: or Englands looking-glasse.']","['Devided into two pats sic, by C. VV. Mercer.']",1646,"136246-angliae speculum"
"1256","R208197","['A prediction of Mr. Edvvards his conversion and recantation. By William Walvvin.']","NA",1646,"143964-a prediction of mr edvvards his conversion and recantation by william walvvin "
"1257","R25488","['Thirtie foure special and chosen sermons of Dr. Martin Luthers.']","['Discovering most clearly, excellently, and evidently to every ordinary capacity or understanding: the difference betwixt faith and workes, law and Gospel, the Christian and creature opperations, troubles and consolations, and the best way to make Christians, keep them so, and in case of relapses to recover them again by Christ the onely cure of all soule maladies. Englished by William Gace, and printed, 1581.']",1649,"31970-thirtie foure special and chosen sermons of dr martin luthers discovering most clearly excellently and evidently to every ordinary capacity or understanding difference betwixt faith and workes law and gospel christian and creature opperations troubles and consolations and best way to make christians keep them so and in case of relapses to recover them again by christ onely cure of all soule maladies"
"1258","R200583","['A remonstrance, or a necessitated vindication of Robert Burnam against two false scandalous libells, malitiously scattered in the name of Elizabeth Burnam his wife, and which she by some perverse and wicked counsell seemeth to maintaine. Or, the plaine mans declaration against conjugall separation, wherein as in a mirror or glasse, you may lively behold the vast difference betweene a good wife and one transcendently bad. Penned upon serious meditation by the remonstrant himselfe, and published by authority.']","NA",1646,"170500-a remonstrance or necessitated vindication of robert burnam against two false scandalous libells malitiously scattered in name of elizabeth burnam his wife and which she by some perverse and wicked counsell seemeth to maintaine or plaine mans declaration against conjugall separation wherein as in mirror or glasse you may lively behold vast difference betweene good wife and one transcendently bad penned upon serious meditation by remonstrant himselfe and published by authority "
"1259","R210465","['The clearing of Master Cranfords text,']","['2. Tim. Chap. 2. vers. 17. from that imputation of cruelty and un-gospell bloodinesse, which the said Mr. Cranford (being the *feeder of Chistopher le Stocks, and minding it should seem to fatten his charge) endevoured to fastenthereon, in a sermon at Pauls, before the Lord Major, aldermen, and citizens of London, contrary to the intent of the whole New Testament, though not without the suffrages of those fathers of his persecuting spirit, the Greek and Latine prelats (no better fathers, nor of better authority to expound, much lesse to pervert Scripture; the (*) P. Lancelotus VVintoniensis, P. Josephus Exoniensis, P. Jacobus Armacensis. These names in the ages following may be as much abused, and as reverently handled to cheat withall, and to introduce prelacy, as any Greek or Latine) together with those anciently venerable Greek and Hebrew Grandsires, P. Abaddon, P. Satan, P. Apollyon, P. Diabolus. That text 2. Tim. 2.17. is cleered from the said false aspersion by a jury of its peeres, viz. twelve texts, three antecedent, and nine consequent in the same chapter, faithfull witnesses and true, prolcaiming aloud that ver.17. is abused and falsely charged, as many other wayes, ...']",1646,NA
"1260","R220196","['Thirty four speciall and chosen sermons of Dr. Martin Luthers:']","['discovering most clearly, excellently, and evidently to every ordinary capacity or understanding: the difference betwixt faith and works, law and gospel, the christian and creature operations, troubles and consolations, and the best way to make Christians keep them so, and in case of relapses, to recover them again by Christ, the only cure of all soul-maladies. Englished by William Gáce, and printed 1581.']",1652,"17823-thirty four speciall and chosen sermons of dr martin luthers discovering most clearly excellently and evidently to every ordinary capacity or understanding difference betwixt faith and works law and gospel christian and creature operations troubles and consolations and best way to make christians keep them so and in case of relapses to recover them again by christ only cure of all soul-maladies"
"1261","R208192","['A word in season: to all sorts of wel minded people in this miserably distracted and distempered nation.']","['Plainly manifesting, that the safety and wel-being of the Common-wealth under God, dependeth on the fidelity, and stedfast adherence of the people, to those whom they have chosen, and on their ready compliance with them. Also, that the destruction and bondage of the Common-wealth in generall, and of every good minded man in particular cannot be avoided, if the people, through want of consideration, shall give eare to any other counsels or counsellers. Published by authority for the publique good.']",1646,"11318-word in season to all sorts of well minded people in this miserably distracted and distempered nation"
"1262","R201198","['The reconciler.']","['Earnestly endevouring to unite in sincere affection, the presbyters and their dissenting brethren of all sorts.']",1646,"122391-reconciler earnestly endevouring to unite in sincere affection presbyters and their dissenting brethren of all sorts"
"1263","R205155","['A petition presented to the Honourable House of Commons, the 22. of August, 1648. of one hundred forty odd feild officers, and fifteen hundred commission officers and others, many of them being citizens of quality.']","['With the names of the persons who presented the petition who were twice called into the House, by the Serjeant at Armes with the mace. The speech which Lievt· Col. Beecher made to the Speaker at the delivering of the said petition. And the noble answer which Mr. Speaker gave to the gentleman, and the gallant sence of the House upon their petition. With the names of the gentlemen who are intrusted with the managing of the same.']",1648,NA
"1264","R210672","['House-hold observations necessary for these times.']","NA",1647,NA
"1265","R200520","['The old proverbe, as good be a knave, as amongst knaves (though Committee men) is debated,']","['and concluded to be false, by Francis Cooke, and Thomas Gualter, as they were riding between London and Cambridge, and conferring upon this proverb, and many other things usefull for all to know, but more especially for some in authority. In which conference the innocent, and such as have stood for the truth, are made known and commended, and the nocent and such as use deceit and falshood are discovered, and left to bear their deserved shame and punishment. As also the cruel and unreasonable doings of some Committee men, and others, against good men, and such as have been most forward for the Parliament: some of their abuses stript, which deserve to be whipt.']",1646,"175582-old proverbe as good be knave as amongst knaves though committee men is debated and concluded to be false by francis cooke and thomas gualter as they were riding between london and cambridge and conferring upon this proverb and many other things usefull for all to know but more especially for some in authority"
"1266","R215261","['The cure of misprision: or Selected notes upon sundry questions in controversie']","['(of main concernment) between the word and the world, tending to reconcile mens judgements, and unite their affections. VVherein every man may read his owne thoughts touching piety; and see how agreeable they are, to what they should be. by R. Junius.']",1647,"53916-cure of misprision or selected notes upon sundry questions in controversie of main concernment between word and world tending to reconcile mens judgements and unite their affections"
"1267","P1035","['The phœnix of Europe, or the forraigne intelligencer of our neighbour kingdomes,']","['for the preventing of forraigne dangers, very usefull and necessary; as well in times of peace, as now in these troublesom times, setting forth the condition and affaires of other countries as they now stand.']",1646,NA
