"","estc_ids","title_1","title_2","pub_year","work_id"
"1368","R174628","['A declaration of the grounds and reasons, why we the poor inhabitants of the Parrish of Iver in Buckinghamshire, have begun to digge and mannure the common and wast land belonging to the aforesaid inhabitants, and there are many more that gives consent.']","NA",1650,NA
"1369","R208731","['A treatise containing three things.']","['Viz. 1. A discovery of the unsupportable burthen of sinne, to a heart that is saint-like sensible of sin. 2. The restlesse resolution of a soule to returne to God, who is saint-like sensible of his withdrawings. 3. A discovery of the sweet and unexpected entertainment that wandring hearts meet with in their returnes to God. Written by Lieutenant Collonel Paul Hobson.']",1653,"55932-a treatise containing three things viz"
"1370","R206353","['A nevv and cleer discovery, of the true, and proper, natural cause, of the ebbing and flowing of the main sea·']","['Convincingly held forth, both from Scripture and reason: so as any rational man, may easily apprehend, the proper cause on its flucnt sic motion: and that it is not the Moon, as some have imagined, and gone about to prove. Written by Ellis Bradshawe of the parish of Boulton in the county of Lancaster, husbandman.']",1649,"126047-a nevv and cleer discovery of true and proper natural cause of ebbing and flowing of main sea· convincingly held forth both from scripture and reason so as any rational man may easily apprehend proper cause on its flucnt sic motion and that it is not moon as some have imagined and gone about to prove"
"1371","R206924","['A true relation of the strange apparitions seen in the air, on Monday 25. February, in and about the town of Bolton in the Mores, in the county of Lancaster at mid-day, to the amazement of the beholders. Being a letter sent from Ellis Bradshaw of the same town, to a friend in London, with observations thereupon, what probably they may signifie, and what use may be made thereof.']","NA",1650,"126048-a true relation of strange apparitions seen in air on monday 25 february in and about town of bolton in mores in county of lancaster at mid-day to amazement of beholders being letter sent from ellis bradshaw of same town to friend in london with observations thereupon what probably they may signifie and what use may be made thereof "
"1372","R205687","['Of the foure last and greatest things: death, iudgement, heaven and hell.']","['The description of the happinesse of heaven, and misery of hell, by way of antithesis. With the way or means to passe through death, and judgement, into heaven, and to avoid hell. By VVilliam Shepheard, Esquire.']",1649,"43657-of foure last and greatest things death iudgement heaven and hell description of happinesse of heaven and misery of hell by way of antithesis"
"1373","R203622","['The commings forth of Christ in the power of his death.']","['Opened in a sermon preached before the High Court of Parliament, on Thursday the first of Novemb. 1649. being a publike thanksgiving for the victories obtained by the Parliaments forces in Ireland, especially for th taking of Droghedah, since which Wexford also was taken. By Peter Sterry, sometimes fellow of Emanuel Colledge in Cambridge: and now preacher of the Gospel in London.']",1649,"144054-commings forth of christ in power of his death opened in sermon preached before high court of parliament on thursday first of novemb"
"1374","R207353","['A faithful discovery of a treacherous design of mystical Antichrist displaying Christs banners, but attempting to lay waste Scriptures, churches, Christ, faith, hope, &amp;c. and establish paganism in England.']","['Seasonably given in a letter to the faithful in and near to Beverly, by Joseph Kellet, John Pomroy, and Paul Glisson. Containing an examination of many doctrines of the people called Quakers in Yorkshire, and now in most parts of England: together with a censure of their way, and several items concerning the designs of God, Satan, and men, in these things, recommended to the consideration of them who are in good earnest for Christ, By Christopher Feak. John Simpson. George Cokayn.']",1654,"5207-a faithful discovery of treacherous design of mystical antichrist displaying christs banners but attempting to lay waste scriptures churches christ faith hope and establish paganism in england seasonably given in letter to faithful in and near to beverly"
"1375","R211531","['Thursday June 16. 1653. At the councill of state at VVhite-Hall, ordered, that the commissioners for removing obstructions in the sale of the manours, lands, tenements, or hereditaments, directed to be sold by act or ordinance ...']","NA",1653,"107690-orders in council 1653-06-16"
"1376","R9865","['The Quakers confuted,']","['being an answer unto nineteen queries; propounded by them, and sent to the elders of the church of Duckenfield in Cheshire; wherein is held forth much of the doctrine and practise concerning revelations, and immediate voices, and against the holy Scriptures, Christs ministry, churches and ordinances &amp;c. Together with an answer to a letter which was written and sent by one of them to a family of note and quality in the said county, which pleaded for perfection in this life, and for quaking. By Samuel Eaton, teacher of the Church of Christ heretofore meeting at Duckenfield, now in Stockport in Cheshire.']",1654,"102791-quakers confuted being answer unto nineteen queries propounded by them and sent to elders of church of duckenfield in cheshire wherein is held forth much of doctrine and practise concerning revelations and immediate voices and against holy scriptures christs ministry churches and ordinances andc"
"1377","R42677","['A caveat to all true Christians,']","['against the spreadings of the spirit of Antichrist, and his subtile endeavours to draw men from Jesus Christ. Propounded to them by J. Horn, one of the unworthiest of Christs servants in his gospel, a preacher thereof in South Lin, Norfolk. Together with some brief directions for their orderly walkings.']",1651,"80797-a caveat to all true christians against spreadings of spirit of antichrist and his subtile endeavours to draw men from jesus christ"
"1378","R206421","['An antidote against the venome of a passage, in the 5th. direction of the epistle dedicatory to the whole book of Mr. Richard Baxter']","['teacher at Kederminster in Worcestershire, intituled, The saints everlasting rest, containing a satyricall invective against Anabaptists b Iohn Tombes B.D. Lately teacher at Bewdley in the same county.']",1650,"150565-an antidote against venome of passage in 5th direction of epistle dedicatory to whole book of mr richard baxter teacher at kederminster in worcestershire intituled saints everlasting rest containing satyricall invective against anabaptists b iohn tombes b"
"1379","R207474","['An honest discourse between three neighbours, touching the present government in these three nations:']","['Viz. between Goodman Past, Goodman Present, &amp; Goodman Future.']",1655,NA
"1380","R203880","['The retired mans meditations, or The mysterie and power of godlines shining forth in the living Word, to the unmasking the mysterie of iniquity in the most refined and purest forms.']","['And withall presenting to view, I. The riches and fulness of Christs person as mediator. II. The natural and spiritual man, in their proper distinction. III. The reign and kingdom of Christ, in the nature, limits, and extent thereof, as well in his saints as over his enemies. In which old light is restored, and new light justified, being the witness which is given to this age, by Henr Vane, Knight.']",1655,"23911-retired mans meditations or mysterie and power of godliness shining forth in living word to unmasking mysterie of iniquity in most refined and purest forms"
"1381","R227664","['A cluster of Canaans grapes.']","['Being severall experimented truths received through private communion with God by his Spirit, grounded on Scripture, and presented to open view, for publick edification. Whereunto is added, the rest of faith: that is, souls fixed and established in God by beleeving on him through the Lord Jesus Christ. With the grounds of this faith from sanctified reason, the benefits of faith, and the evils of unbelief. By Coll. Robert Tichborne.']",1649,"13960-a cluster of canaans grapes being severall experimented truths received through private communion with god"
"1382","R208654","['Refractoria disputatio: or, The thwarting conference,']","['in a discourse between Thraso, one of the late Kings colonels. Neutralis, a sojourner in the city. Prelaticus, a chaplain to the late King. Patriotus, a well-willer to the Parliament. All of them differently affected, and disputing on the subjects inserted after the epistle, on the dissolution of the late Parliament, and other changes of state.']",1654,"195844-refractoria disputatio or thwarting conference in discourse between thraso one of kings colonels"
"1383","R207122","['Vindiciæ justificationis gratuitæ. = Justification without conditions; or, the free justification of a sinner,']","['explained, confirmed, and vindicated, from the exceptions, objections, and seeming absurdities, which are cast upon it, by the assertors of conditional justification: more especially from the attempts of Mr. B. Woodbridge in his sermon, entituled Justification by faith of Mr. Cranford in his epistle to the reader, and of Mr. Baxter in some passages, which relate to the same matter. Wherein also, the absoluteness of the new covenant is proved, and the arguments against it, are disproved. By W. Eyre, minister of the Gospel, and pastor of a church in the city of New Sarum.']",1653,"21267-vindiciae justificationis gratuitae justification without conditions or free justification of sinner explained confirmed and vindicated from exceptions objections and seeming absurdities which are cast upon it by assertors of conditional justification more especially from attempts of mr"
"1384","R229469","['A description and explanation of 268. places in Jerusalem and in the suburbs thereof, as it flourished in the time of Jesus Christ.']","['Answerable to each of the 268. figures that are in its large, and most exact description in the map; shewing the several places of the acts and sufferings of Jesus Christ, and his holy Apostles. As also of the Kings, prophets, &amp;c. Very useful for the more clear and fuller opening of very many places in the prophets (as also in Josephus, and other histories) especially in the Gospels, and the Acts of the Apostles. Translated by T.T. Reviewed, and in many places rectified according to the Holy Scriptures, and some things further cleared: with additions of many scripture proofs: by H. Jessey. Imprimatur Joseph Caryl.']",1653,"34120-a description and explanation of 268 places in jerusalem and in suburbs thereof as it flourished in time of jesus christ answerable to each of 268"
"1385","R203687","['A supply to a draught of an act or system proposed (as is reported) by the committee for regulations concerning the lavv:']","['wherein are provisoes against several inconveniences which may befall the free-people of this nation thereby, unless seasonably by the Supreme Power, or otherwise prevented. To which is added, a short treatise of tithes, shewing their original rise, to whom due, how they have been disposed of from age to age; with seasonable proposals for the future preservation and advancement of religion and learning, and setling a competent maintenance for ministers and true labourers therein, for perpetual quiet of the nation. Published by divers officers and souldiers of the Commonwealth and Army, being the second part of their antidote and tendered to the same consideration.']",1653,"188122-a supply to draught of act or system proposed as is reported by committee for regulations concerning lavv wherein are provisoes against several inconveniences which may befall free-people of this nation thereby unless seasonably by supreme power or otherwise prevented"
"1386","R206300","['A true relation of Mr. Iohn Cooks passage by sea from Wexford to Kinsale in that great storm Ianuary 5.']","['Wherein is related the strangeness of the storm, and the frame of his spirit in it. Also the vision that he saw in his sleep, and how it was revealed that he should b preserved, which came to pass very miraculously. Likewise a relation of a dream of a Protestant lady in Poland, which is in part come to pass, the remainder being to begin this year 1650. All written by himself.']",1650,"103484-a true relation of mr iohn cooks passage by sea from wexford to kinsale in that great storm ianuary 5 wherein is related strangeness of storm and frame of his spirit in it"
"1387","R32096","['Eikonoklastēs· In answer to a book intitld Eikōn basilikē, the portrature of His Sacred Majesty in his solitudes and sufferings.']","['The author J.M.']",1650,"4425-eikonoklastes in answer to book intitld eikon basilike portrature of his sacred majesty in his solitudes and sufferings"
"1388","R202383","['The right of dominion, and property of liberty, whether natural, civil, or religious.']","['Wherein are comprised the begining and continuance of dominion by armes; the excellency of monarchy, and the necessity of taxes, with their moderation. As also the necessity of his Highness acceptation of the empire, averred and approved by presidents of præterit ages, with the firm settlement of the same against all forces whatsoever. By M.H. Master in Arts, and of the Middle Temple.']",1655,"131574-right of dominion and property of liberty whether natural civil or religious wherein are comprised begining and continuance of dominion by armes excellency of monarchy and necessity of taxes with their moderation"
"1389","R209199","['Subjection to Christ']","['in all his ordinances, and appointments, the best means to preserve our liberty. Together with a treatise of ineffectual hearing the Word; how we may know whether we have heard the same effectually: and by what means it may be come effectual unto us. With some remarkable passages of his life. By Tho. Shephard, late pastor of the Church of Christ in Cambridge in New-England. Now published by Mr. Jonathan Michell pastor of the said church in New England.']",1652,"15129-subjection to christ in all his ordinances and appointments best means to preserve our liberty"
"1390","R209447","['The clergie in their colors; or, the pride and avarice of the Presbyterian clergie hindering reformation:']","['shewing, how from time to time they have not onely been the fomenters of this first and second war, but also by their horrid fallacies have to this present time deluded the common-vvealth. Discovered in a plain and familiar dialogue betvveen Philalethes and Presbyter.']",1651,"41117-pride and avarice of clergie viz"
"1391","R206391","['Mris. Cookes Meditations, being an humble thanksgiving to her Heavenly Father,']","['for granting her a new life, having conclnded sic her selfe dead, and her grave made in the bottome of the sea, in that great storme. Jan. the 5th. 1649. Composed by her selfe at her unexpected safe arrivall at Corcke.']",1650,"168963-mris cookes meditations being humble thanksgiving to her heavenly father for granting her new life having conclnded sic her selfe dead and her grave made in bottome of sea in that great storme"
"1392","R207490","['Mr. Baxters Aphorisms exorized and anthorized. Or An examination of and answer to a book written by Mr. Ri: Baxter teacher of the church at Kederminster in Worcester-shire, entituled, Aphorisms of justification.']","['Together with a vindication of justification by meer grace, from all the popish and Arminian sophisms, by which that author labours to ground it upon mans works and righteousness. By John Crandon an unworthy minister of the Gospel of Christ at Fawley in Hant-shire. Imprimatur, Joseph Caryl. Jan: 3. 1654.']",1654,"25468-mr baxters aphorisms exorized and anthorized or examination of and answer to book"
"1393","R523","['A description and explanation of 268 places in Jerusalem and in the suburbs thereof, as it flourished in the time of Jesus Christ.']","['Answerable to each of the 268. figures that are in its large, and most exact description in the map; shewing the several places of the acts and sufferings of Jesus Christ, and his holy Apostles. As also of the kings, prophets, &amp;c. Very useful for the more clear and fuller opening of very many places in the prophets (as also in Josephus, and other histories) especially in the Gospels, and the Acts of the Apostles. Translated by T.T. Reviewed, and in many places rectified according to the Holy Scriptures, and some things further cleared: with additions of many Scripture proofs: by H. Jessey. Imprimatur Joseph Caryl.']",1654,"6755-jerusalem sicut christi tempore floruit"
"1394","R202901","['Historiæ Parliamenti Angliæ breviarium']","['tribus partibus explicitum 1. Causæ &amp; exordia Belli civilis Angliæ. 2. Progressuum Civilis Belli brevis mentio. 3. Originis &amp; progressus secundi Belli compendiosa enarratio. Authore T.M.']",1650,"8684-historiae parliamenti angliae breviarum"
"1395","R220759","['Het legher gewroocken, in haer dissolveeren van het laetste Parlement,']","['met verscheyden waerschovwingen ende directien int stuck van een nievwe representative. Gepubliceert tot satisfactie van al de trouwe ledematen van de Republijck, wiens hulp en bystant hier in wert versocht, door Iohan Spitlehous, wel eer een lidtmaet vant legher.']",1653,"52488-army vindicated in their dissolution of parliament with several cautions and directions in point of new representative"
"1396","R205108","['A letter written by Lievt. Gen. Crumwell, to the honourable the committee of the Manchester.']","['Being a full relation of the total routing of the Scoth sic army, neer Preston in Lancashire Aug. 18. 1648. wherein is contained a list of the number slain, prisoners, armes, and ammunition taken, viz. Foure thousand slain six thousand taken prisoners, whereof many of quality. All their ammunition, and train of artillery.']",1648,"2700-a letter from lord lieutenant of ireland to honorable william lenthall speaker of parliament of england relating several successes it hath pleased god lately to give parliaments forces there"
"1397","R25887","['An answer to the severall petitions of late exhibited to the high Court of Parliament, and to his Excellency the Lord Generall Cromwell, by the poor husband-men, farmers, and tenants in severall counties of England, for the taking away of tithes, paid to priests and impropriators.']","NA",1652,NA
"1398","R43533","['The incomparable history, of Argalus and Parthenia.']","['Wherein is exprest the mutability of fortunes, and the constnacy of lovers. Written by Fra. Quarles.']",1651,"966-argalus and parthenia"
"1399","R201200","['The ploughmans vindication or a confutation of some passages preached in divers sermons by Sherland Adams sometimes minister of Treeton in the county of Yorke.']","['In which sermons he uttered much bitternesse of spirit against all those that sided with the Parliament; as als cherishing the malignant party, and much animating them to persist in their bloody designs. herein also is shewed the lawfulnesse of informing against all such incendiaries; and the judgements threatned in holy Scripture against such as know and do not reveal their wickednesse. Together with XII quæries whether the said Adams (or any such ceremonious priest) be a minister of God, yea or no? Published by Nicholas Ardron, at the importunate requests of divers the inhabitants of the foresaid county. Imprimatur, John Downame.']",1646,"175598-ploughmans vindication or confutation of some passages preached in divers sermons by sherland adams sometimes minister of treeton in county of yorke in which sermons he uttered much bitternesse of spirit against all those that sided with parliament as als cherishing malignant party and much animating them to persist in their bloody designs"
"1400","R206403","['One blovv more at Babylon: or a discourse (dialogue-wise between two travellers out of the West,)']","['opening and answering the grounds of the Presbyterians opposing the Parliaments and Independents present proceedings in reforming things sacred and civil in the commonwealth o England, as it is now established. Together with a justification both of the Parlianment and Independents in their present just actings. By a Friend to the Parliament, Army, and congregational churches.']",1650,NA
"1401","R29849","['Orders given out; the word, stand fast.']","['As it was lately delivered in a farewell sermon by Major Samuel Kem, to the officers and souldiers of his regiment in Bristoll. Novemb. 8. 1646.']",1646,"158307-orders given out word stand fast as it was lately delivered in farewell sermon by major samuel kem to officers and souldiers of his regiment in bristoll"
"1402","R203240","['Jus patronatus, or A briefe legal and rational plea for advowsons, or patrons ancient, lawfull, just and equitable rights, and titles to present incumbents to parish churches or vicaridges, upon vacancies.']","['Wherein the true original of advowsons and patronages, together wit their justice, legality, equity, are demonstrated; and a full jury of legal writs and remedies (provided by our municipal lawes for defence and recovery of patrons rights, against all usurpations or encroachments on them) produced; as a seasonable antidote, against the late anomolus vote passed to their prejudice, without any hearing of patrons by their councel, or lawful tryal by their peers. Whose duty is here declared; and our fundamental laws defended. Compiled for the present and future benefit of our churches, ministers, and all true patrons of them. By William Prynne of Swainswick Esq;']",1654,"156122-jus patronatus or briefe legal and rational plea for advowsons or patrons ancient lawfull just and equitable rights and titles to present incumbents to parish churches or vicaridges upon vacancies wherein true original of advowsons and patronages together wit their justice legality equity are demonstrated and full jury of legal writs and remedies provided by our municipal lawes for defence and recovery of patrons rights against all usurpations or encroachments on them produced as seasonable antidote against anomolus vote passed to their prejudice without any hearing of patrons by their councel or lawful tryal by their peers"
"1403","P1275","['The grannd sic politique post.']","['Faithfully communicating, ...']",1654,NA
"1404","P1357","['The moderate messenger.']","['Impartially communicating, the daily proceedings in Parliament, and Councell of State; with certain intelligence of martiall affairs from the armies in England, Scotland, and Ireland; the proceedings of the princes fleet, and the parliaments navy at sea; and the most remarkable newes from forraign princes.']",1649,"138955-moderate messenger impartially communicating daily proceedings in parliament and councell of state with certain intelligence of martiall affairs from armies in england scotland and ireland proceedings of princes fleet and parliaments navy at sea and most remarkable newes from forraign princes"
"1405","R212653","['Eenighe extracten uyt versheyde missiven,']","['gevonden inde Lord Digbijs cabinet, het welcke bekomen is inde batailie ontrent Sherborn in Jorck Shire den 15. October 1645. En nu inden jare 1646. Door ordre des Parlements ghedruckt: waer uyt klaerlijck ontdeckt wort de verborghentheydt van Doctor Goffs negotiatie in Hollandt, aengaende het huwelijck tusschen den Prince van Wallis ende de Ionghe Princesse van Orangien. Mitsgaders: de laetste oorlochs equipagie ter zee onder den gewesenen Admirael Dorp.']",1646,NA
"1406","R3527","['A remonstrance and declaration of the knights, gentry, and commoners, within the respective counties of England, and Wales, touching the late writs of His Highness the Lord Protector for the chusing of a new Parliament.']","['With the several arguments and observations, truly denoting and setting forth, the fundamental laws of the land, and the priviledges of the people, for the free election of their members, without being over-awed, or forced thereunto. And certain rules touching the government of a nation, prescribing a way of limitation for those in power, accordin to the law of God, the law of man, and the customs of a free born nation.']",1654,NA
"1407","P1279","['The Kingdomes faithfull scout, communicating certain speciall and remarkable passages in Parliament; ...']","NA",1649,NA
"1408","R207072","['The tryal of Colonel John Gerard, Mr. Peter Vowel, and Mr. Somerset Fox,']","['before the high court of justice in VVestminster Hal on Fryday last. With the charge of high treason read and stated against them, by Mr. Attorney Generall Prideaux; and their speeches at the bar of justice, in answer thereunto. Likewise, the examination and confession of Mr. Wiseman, Mr. Day, Mr. Hudson, Mr. Charles Gerard, M. Wharton, and the rest of the witnesses; and their several depositions upon oath. As also the speech of the Attorney General, to the Lord President, and the rest of the court, proving the aforesaid gentlemen to be guilty of high treason, and fit to be made objects of justice. With the order of the court thereupon, and the bringing of them to their further tryal on Tuesday next.']",1654,NA
"1409","P1124","['Englands moderate messenger.']","['Impartially communicating, the daily proceedings in Parliament, and Councell of State; with certain intelligence of martiall affairs from the armies in England, Scotland, and Ireland; and touching all designes, humours, and conditions, throughout the whole nation, either of Royalists, Presbyterians, Independents, or Levellers.']",1649,"138949-englands moderate messenger impartially communicating daily proceedings in parliament and councell of state with certain intelligence of martiall affairs from armies in england scotland and ireland and touching all designes humours and conditions throughout whole nation either of royalists presbyterians independents or levellers"
"1410","R200722","['A looking-glasse for England;']","['wherein is expressed, severall passages, and remarkable observations, concerning the uniting of the Kings most excellent Majesty, and his great councell, the High Court of Parliament. Together, vvith divers heads or motives, drawn up by Dr. George Snell, Dr. of Divinity; who being a delinquent (formerly) hath now taken the nationall covenant, and set forth these reasons for his submitting to the King and Parliament. Very usefull in these times, and necessary for all sorts of people to peruse. Published by speciall authority.']",1646,"123994-a looking-glasse for england wherein is expressed severall passages and remarkable observations concerning uniting of kings most excellent majesty and his great councell high court of parliament"
"1411","P1008","['The moderate intelligencer:']","['comprising the summe of all occurrences in England, Scotland, and Ireland: with the affaires and designes now on foot, in France, Denmark, Sweden, and Holland, of, and in relation to the K. of Scots, the Parliament, army, and Common-Wealth of England. Containing these ensuing particulars, viz. ...']",1652,"17219-moderate messenger comprising summe of all occurrences in england scotland and ireland with affaires and designes now on foot in france denmark sweden and holland of and in relation to k"
"1412","R206194","['His Majesties declaration from Carisbrooke Castle in the Isle of Wight, to his native and loyall subjects of Scotland;']","['concerning the Nationall League and Covenant, and His Majesty and both Houses of Parliament. Together with the answer and resolution of the commissioners of the Generall Assembly of the kingdome of Scotland; concerning His Majesties Royall person and posterity, his two Houses of Parliament, the Church and kingdom of England, and the Presbyteriall government. As also, their propositions touching a great party in England, and their resolution to maintain and preserve the monarchical government, both in His Majesty and his royall posterity. Resolved upon by the commissioners of the Generall Assembly of the kingdome of Scotland, and ordered to be printed and published, and presented to the whole kirk and kingdome. Signed, A. Ker.']",1648,"17424-miscellaneous documents 1648"
"1413","R206838","['An exact and perfect relation relation sic of the terrible, and bloudy fight: between the English and Dutch fleets in the Downs, on Wednesday the 19 of May, 1652.']","['Relating, how Martin Van Trump the Dutch Admiral, upon General Blagues friendly salutation, set forth his bloudy flag of defiance; with the whole particulars of the fight, and the manner of the engagement. Also, a list of our admirals ships that engaged in the aforesaid fight; and the names of those those sic that lost men in this service, with the namber sic of them that were slain and wounded on both sides; together wth sic the sinking of one of the Hollanders, the taking of 3, and the total spoiling of their whole fleet; with their flight to deep in France, and what hapned sic to the English in the pursuit. Being the true copy of a letter sent to Mr. Richard Bostock of London, Merchant. Published according to order, and printed for the satisfaction of all that desire to be truly informed,']",1652,"178019-an exact and perfect relation relation sic of terrible and bloudy fight between english and dutch fleets in downs on wednesday 19 of may 1652 relating how martin van trump dutch admiral upon general blagues friendly salutation set forth his bloudy flag of defiance with whole particulars of fight and manner of engagement"
"1414","P1096","['A Perfect diurnall of passages in Parliament.']","['Wherein is communicated the chiefest intelligence from his Excellencie, the Lord Gen. Fairfax, and his army; the daily proceedings of the Lord Lieut. Gen. of Ireland: and the most remarkablest newes from the declared King of Scots, &amp;c.']",1649,NA
"1415","P1123","['The Dutch spy.']","['Faithfully communicating, the most remarkable and choice intelligence from the States-General of the United Provinces; ...']",1652,"138948-dutch spy faithfully communicating most remarkable and choice intelligence from states-general of united provinces "
"1416","P1278","['The impartial scout:']","['faithfully communicating the most remarkable passages of the armies, in England, Scotland, and Ireland; with the proceedings of the several navies at sea, and other choise intelligence from forreign parts, both civil and military.']",1650,"138953-impartial scout faithfully communicating most remarkable passages of armies in england scotland and ireland with proceedings of several navies at sea and other choise intelligence from forreign parts both civil and military"
"1417","R206394","['A victory obtained by Lieut: Gen: David Lesley, in the north of Scotland, against Colonell Hurrey and his forces;']","['and the number killed and taken. Also, the declaration and resolution of the inhabitants of York-shire, Cumberland, Sunderland, and the bishoprick of Durham, for the Parliament of England; and the desires of the English army in the north, touching Scotland. Together, with the further proceedings of the Treaty at Breda, the sending of a message to the Emperour of Germany and the Duke of Saxony, by Captain Swan, with an answer thereunto, in relation to the affairs of England.']",1650,NA
"1418","P1158","['Mercurius Britannicus,']","['communicating his most impartiall intelligence from all parts, touching all humours, affaires, and designes, in the three nations; most expecially from France, Holland, Denmark, and Sweden; with the resolves and debates of Parliament.']",1652,NA
"1419","R206570","['Certain propositions sent by the States of Holland, to the lords embassadors of the common-wealth of England:']","['wherein, they desire, that the ancient amity may be continued between both states; and that they may be aiding and assisting to each other, against all persons whatsoever, that shall be disturbant to them. Also, a discovery of several plots of divers English and Scotch Cavaliers; and their intentions to murther the Lord St John, Mr Fairfax, and young Dorislaus. With, the States of Hollands message to the Queen of Bohemia; concerning the uncivil behaviour of her son, Prince Edward, towards the lords embassadours and their followers: and the States Order he should be tried by a court of justice. Together with an exact diurnal of each days progress and preceedings, from the last of March, to the sixth of April. 1651. Published according to order.']",1651,"169527-certain propositions sent by states of holland to lords embassadors of common-wealth of england wherein they desire that ancient amity may be continued between both states and that they may be aiding and assisting to each other against all persons whatsoever that shall be disturbant to them"
"1420","R37993","['Logoi eukairoi, essayes and observations theological &amp; morall']","['wherein many of the humours and diseases of the age are discovered and characterizd, divers cautions and directions præscribed for the avoidance of their infection, and the promotion of their cure : together with some meditations &amp; prayers adjoynd, serving the same purpose / by a student in theologie.']",1653,"56993-logoi eukairoi essayes and observations theologicall and morall wherein many of humours and diseases of age are discovered and characterizd divers cautions and directions praescribed for avoidance of their infection and promotion of their cure"
"1421","R206737","['Remarkable observations of Gods mercies towards England.']","['With, a catalogue of all the most notable victories obtained by the Parliaments forces in England and Scotland, since the famous battel of Naesby sic, in June 1645. to this present time. Together, with a discovery of the enemies plots and designs against this Common-Wealth; and what means they used to foment our late distractions; and who were the chiefest instruments and contrivers of this bloody war. Published by a well-wisher of the Common-Wealths prosperity; that the consideration hereof, may stir up peoples hearts to render thanks to the Almighty, through whose power alone these things are brought to passe.']",1651,NA
"1422","R204167","['Juries justified: or, A word of correction to Mr. Henry Robinson; for his seven objections against the trial of causes, by juries of twelve men.']","['By William Walwin. Published by authority.']",1651,"143975-juries justified or word of correction to mr henry robinson for his seven objections against trial of causes by juries of twelve men by william walwin"
"1423","P1115","['The politique informer.']","['Communicating, the mysteries of state, to the people of Great Brittain.']",1654,NA
"1424","R232288","['A bloudy fight between the two potent fleets of England and Holland on Thursday and Friday the second and third of June, in St. Georges Channel;']","['with the number of ships that were burnt, sunk, and taken in the engagement: and a perfect account of the proceedings of both the fleets.']",1653,NA
"1425","R202514","['The declaration of Duke Hamilton, concerning his engagement against England, and his coming in with the King of Scots.']","['And, his speech and confession made to divers officers of the Army, upon his death-bed; with the protestation and resolution of the citizens of VVorcester concerning the present government. Also, the old Dutchesse of Hamiltons prophesie (grandmother to the foresaid Duke) concerning the routing of the Scots army, and the extirpation of the family of the Stuarts. Together, with the copy of a letter from Edenburgh in Scotland, communicating the transactions of affaires in that nation.']",1651,"146116-declaration of duke hamilton concerning his engagement against england and his coming in with king of scots and his speech and confession made to divers officers of army upon his death-bed with protestation and resolution of citizens of vvorcester concerning present government"
"1426","R206600","['Te humple remonstrances of Rice op Meredith, op Morgan, Shentilman of Wales; to te Parliaments of Enghelandts, and and sic her cood Lord Shenerals.']","['Wherin is set forth, awl her troubles and crievanees sic, and such a way propounded to te Parliaments, tat tey may (if tey please) kiff her present remeties. Awlso, her makes a tiscovery of awl te chief (wat you call ems) incentiaries and tisturbers of te peace of her peloved country of Wales, tat tey may pe prought to condign punishemnt. Togeter, with a fery brave new ballacks or sangs, made py her nown cousins, shan op Shefferies, op Shenkins, &amp;c. a fery exshellent cood Welsh-Boet, was warrant her. Ordered March te first, 1652 (being St Taffys tay) to pe forthwith printed and published; and appointed to pe read and sung in awl te metheglins and strong-ale houses, throughout Enghelandts and Wales. Topies op Tomas, Cler.']",1652,NA
"1427","R231918","['Mercurius anglicus: or, Englands Merlin. Prophetically fore-telling, the admirable events, and wonderful effects, that shall befall the King of Scots, the states of Holland, and the Parliament of England,']","['in all their consultations, warlike actions, and naval designes, both by sea and land, for the year of our Lord, 1653. With the most exact predictions, and monthly observations, touching the great rising of the European nations against England; and the success that will attend them in all their motions, enterprises, and attempts; as also, the causes of these strange revolutions, mutations, inclinations, and eversions of empires, kingdoms, and common-wealths. Likewise, the astromical calculations of the eclipses, lunations, and conjunctions; portending a great change of government, religion, and law, in England, Scotland, and Ireland; together with the taking off all taxes, assesments, burdens, and oppressions; and calling to a severe account all committees and treasurers; with the executing of many great ones. Collected out of the most elaborate works of Captain George Wharton, Esquire, Mr. William Eill e, Mr. John Booker, Mr. Vincent Wing, and Mr. Nicholas Culpeper, students in astrology and physick.']",1653,NA
"1428","R40033","['A great victory obtained by the English against the Hollanders, on Friday the 6th of May:']","['the whole manner of the engagement, the persuing of the Dutch fleet towards Holland, and the blocking up of their admirals, Van Trump, de Witte and Ruttyer, in the Texel, by General Dean, General Monk, and Vice-Admiral Penn. With the taking of 60 small ships, and 6 merchant-men very richly laden, that were coming from France, about by Scotland.']",1653,NA
"1429","P1225","['Moderare sic intelligencer.']","['Comprising the summe of all occurrences in England, Scotland, and Ireland: with the affaires and designes now on foot, in France, Denmark, Sweden, and Holland, of, and in relation to the K. of Scots, the army, and the Common-Wealth of England. Containing these ensuing particulars, viz. ...']",1653,"17219-moderate messenger comprising summe of all occurrences in england scotland and ireland with affaires and designes now on foot in france denmark sweden and holland of and in relation to k"
"1430","R207728","['A declaration of His Highness the Lord Protector, upon his actual dissolution of the Parliament of England, on Munday the 22th of January, 1654. With the grounds and reasons which moved him thereunto. And his protestation to the people, touching the law of the land, the discipline of the church, and their ancient rights and priviledges. Examined, and perused, by the original copy; and ordered to be printed and published for general satisfaction.']","NA",1655,"225-miscellaneous documents"
